model,task,precision,perturbation_mode,h,A_uniform,p_active,V_norm,V_align,p_clip,relative_disp,locality_proxy,jump_zero_frac,jump_one_frac,jump_ge2_frac,source_path,p_clip_base,p_clip_delta,p_active_norm,locality_rel_disp_limit,locality_relaxed_for_int4,score_geom,nMSE_loss,corr_loss,normalized_curve
roberta-large,sst-5,int8,dense,0.0003,,0.7154567311910963,1.0426533243337908,0.9552249072425854,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.7154567311910963,0.15,False,,0.3682914010309363,0.8697254845913671,
roberta-large,sst-5,int8,dense,0.0003,0.3998916434409456,0.5198217487272035,1.1789908309235035,0.8439962739293776,0.0072728903052604,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.5198217487272035,0.15,False,,0.2569452116146749,0.9032791046462032,
roberta-large,sst-5,int8,dense,0.0003,0.3998916434409456,0.5198217487272035,1.1789908309235035,0.8439962739293776,0.0072728903052604,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.5198217487272035,0.15,False,,0.3682914010309363,0.8697254845913671,
roberta-large,sst-5,int8,dense,0.001,0.0385519479314729,0.8279214080370224,1.0150122656275018,0.9811201396207708,0.0055831726550251,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.8279214080370224,0.15,False,,0.0640383636430435,0.9685803178599124,
roberta-large,sst-5,int8,dense,0.001,0.0385519479314729,0.8279214080370224,1.0150122656275018,0.9811201396207708,0.0055831726550251,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.8279214080370224,0.15,False,,0.0703117243363364,0.962616237924466,
roberta-large,sst-5,int8,dense,0.001,,0.910883077234695,1.0008675536065534,0.994758869163691,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.910883077234695,0.15,False,,0.0640383636430435,0.9685803178599124,
roberta-large,sst-5,int8,dense,0.001,,0.910883077234695,1.0008675536065534,0.994758869163691,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.910883077234695,0.15,False,,0.0703117243363364,0.962616237924466,
roberta-large,sst-5,int8,dense,0.001,0.0444334195264744,0.8132222322358408,1.0182044239289043,0.9783429875619614,0.007986643084595,0.0251458587040245,3378.986404426456,0.1867777677641592,0.3231989255387327,0.4900233066971081,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0004463883381398996,0.8132222322358408,0.15,False,0.4243165789665589,0.0640383636430435,0.9685803178599124,
roberta-large,sst-5,int8,dense,0.001,0.0444334195264744,0.8132222322358408,1.0182044239289043,0.9783429875619614,0.007986643084595,0.0251458587040245,3378.986404426456,0.1867777677641592,0.3231989255387327,0.4900233066971081,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0004463883381398996,0.8132222322358408,0.15,False,0.4243165789665589,0.0703117243363364,0.962616237924466,
roberta-large,sst-5,int8,dense,0.0015,0.0183142104706841,0.8838019507269287,1.0048571766591958,0.9908988965400416,0.00530280913127,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.8838019507269287,0.15,False,,0.0184069803733316,0.991070451685224,
roberta-large,sst-5,int8,dense,0.0015,0.0183142104706841,0.8838019507269287,1.0048571766591958,0.9908988965400416,0.00530280913127,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.8838019507269287,0.15,False,,0.0439265945047522,0.9795321114087242,
roberta-large,sst-5,int8,dense,0.002,0.0112564029332448,0.9124408953473816,1.001196871535674,0.9943792421233278,0.0052289180887256,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9124408953473816,0.15,False,,0.0264212641548415,0.9846273389973168,
roberta-large,sst-5,int8,dense,0.002,0.0112564029332448,0.9124408953473816,1.001196871535674,0.9943792421233278,0.0052289180887256,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9124408953473816,0.15,False,,0.0471957966853454,0.976980489411132,
roberta-large,sst-5,int8,dense,0.002,,0.9552795355665284,0.9972424759876188,0.997807081952295,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9552795355665284,0.15,False,,0.0264212641548415,0.9846273389973168,
roberta-large,sst-5,int8,dense,0.002,,0.9552795355665284,0.9972424759876188,0.997807081952295,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9552795355665284,0.15,False,,0.0471957966853454,0.976980489411132,
roberta-large,sst-5,int8,dense,0.003,,0.9701787025283134,0.9961025856401504,0.998294329300313,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9701787025283134,0.15,False,,0.0633373361912936,0.9744932132615268,
roberta-large,sst-5,int8,dense,0.003,,0.9701787025283134,0.9961025856401504,0.998294329300313,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9701787025283134,0.15,False,,0.1027349221881664,0.95069129940935,
roberta-large,sst-5,int8,dense,0.003,0.0062780398117757,0.9414289122658028,0.9984012422279916,0.9968572335927398,0.0053182608315335,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9414289122658028,0.15,False,,0.0633373361912936,0.9744932132615268,
roberta-large,sst-5,int8,dense,0.003,0.0062780398117757,0.9414289122658028,0.9984012422279916,0.9968572335927398,0.0053182608315335,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9414289122658028,0.15,False,,0.1027349221881664,0.95069129940935,
roberta-large,sst-5,int8,dense,0.003,0.006825460807586,0.9362348418849636,0.9989247374649576,0.9965841931300098,0.0091028486241288,0.0703740182139057,23031.89033922489,0.0637651581150364,0.1250179932207802,0.8112168486641833,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0015625938776736995,0.9362348418849636,0.15,False,0.4330496047596561,0.0633373361912936,0.9744932132615268,
roberta-large,sst-5,int8,dense,0.003,0.006825460807586,0.9362348418849636,0.9989247374649576,0.9965841931300098,0.0091028486241288,0.0703740182139057,23031.89033922489,0.0637651581150364,0.1250179932207802,0.8112168486641833,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0015625938776736995,0.9362348418849636,0.15,False,0.4330496047596561,0.1027349221881664,0.95069129940935,
roberta-large,sst-5,int8,dense,0.004,0.0046064972990461,0.9560181421662718,0.9972187180302268,0.9976942060553314,0.0055548590508458,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9560181421662718,0.15,False,,0.1724000355830656,0.9142740305235336,
roberta-large,sst-5,int8,dense,0.004,0.0046064972990461,0.9560181421662718,0.9972187180302268,0.9976942060553314,0.0055548590508458,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9560181421662718,0.15,False,,0.1343685516541705,0.9315921042624492,
roberta-large,sst-5,int8,dense,0.005,0.0038973771670982,0.9647964847696788,0.9964800161352688,0.9980506448651172,0.005877731909612,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9647964847696788,0.15,False,,0.1542996353397276,0.9300371940393972,
roberta-large,sst-5,int8,dense,0.005,0.0038973771670982,0.9647964847696788,0.9964800161352688,0.9980506448651172,0.005877731909612,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0,0.9647964847696788,0.15,False,,0.5569638394930074,0.6738123393211353,
roberta-large,sst-5,int8,dense,0.005,,0.9821025466842044,0.9943547325965242,0.9983586099683888,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9821025466842044,0.15,False,,0.1542996353397276,0.9300371940393972,
roberta-large,sst-5,int8,dense,0.005,,0.9821025466842044,0.9943547325965242,0.9983586099683888,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9821025466842044,0.15,False,,0.5569638394930074,0.6738123393211353,
roberta-large,sst-5,int8,dense,0.01,0.0033456042397918,0.9808506756689096,0.9943582287380266,0.998333737540934,0.0148730398341744,0.2322017339673657,245688.81787029217,0.0191493243310902,0.0383349480293198,0.9425157276395898,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.007332785087719301,0.9808506756689096,0.15,False,0.5349661844363157,0.7802650417920037,0.501629734167058,
roberta-large,sst-5,int8,dense,0.01,0.0033456042397918,0.9808506756689096,0.9943582287380266,0.998333737540934,0.0148730398341744,0.2322017339673657,245688.81787029217,0.0191493243310902,0.0383349480293198,0.9425157276395898,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.007332785087719301,0.9808506756689096,0.15,False,0.5349661844363157,0.9584742072595624,0.3318822384020425,
roberta-large,sst-5,int8,dense,0.01,,0.9910483934066128,0.9877376378530912,0.9975869729585898,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9910483934066128,0.15,False,,0.7802650417920037,0.501629734167058,
roberta-large,sst-5,int8,dense,0.01,,0.9910483934066128,0.9877376378530912,0.9975869729585898,0.0080360212366467,,,,,,/scratch/jy03364/MeZO_/outputs/quantizer_robustness_int8_window/probe_results.csv,0.0075402547464551,0.0004957664901915999,0.9910483934066128,0.15,False,,0.9584742072595624,0.3318822384020425,
roberta-large,sst-5,int8,dense,0.01,0.0035410324034593,0.9823864138607358,0.9935724712549888,0.9982388203319634,0.0085120107459952,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0009717559995401004,0.9823864138607358,0.15,False,,0.7802650417920037,0.501629734167058,
roberta-large,sst-5,int8,dense,0.01,0.0035410324034593,0.9823864138607358,0.9935724712549888,0.9982388203319634,0.0085120107459952,,,,,,/scratch/jy03364/MeZO_/outputs/rtnclip_int8_mse_reprobe/int8_mse_probe_summary.csv,0.0075402547464551,0.0009717559995401004,0.9823864138607358,0.15,False,,0.9584742072595624,0.3318822384020425,
roberta-large,sst-5,int8,dense,0.03,0.0089989595283323,0.9935851820976528,0.972580411764802,0.9957605213628092,0.0629573407333974,0.682714696936327,2040027.9655470487,0.0064148179023471,0.0128491936533685,0.9807359884442842,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0554170859869423,0.9935851820976528,0.15,False,0.8471058312149174,,,
roberta-large,sst-5,int8,dense,0.1,0.1355708609606249,0.9980784804834576,0.7411477480181188,0.9537452536415584,0.4158738697128094,1.7710607836469234,8314824.076043046,0.0019215195165424,0.0038572771469198,0.9942212033365376,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.4083336149663543,0.9980784804834576,0.15,False,2.9831702890153085,,,
roberta-large,sst-5,int8,sparse_p0p1,1e-08,670798.5840692107,3.254426019386365e-05,764.294332946069,0.0163707366883788,0.0075402547464551,8.531368446090828e-05,7273.959525563533,0.9999674557398062,3.254426019386365e-05,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0,0.00032544260193863653,0.15,False,6.066071794530831,,,
roberta-large,sst-5,int8,sparse_p0p1,3e-08,104550.56070875363,3.442181366658656e-05,291.0979682047169,0.014649489206442,0.0075402547464551,0.0001011093824668,1909.821149657042,0.9999655781863334,3.442181366658656e-05,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0,0.0003442181366658656,0.15,False,5.460950503990837,,,
roberta-large,sst-5,int8,sparse_p0p1,1e-07,11127.70623341495,5.053748097412481e-05,100.1190599624446,0.0201672033710413,0.0075402547464551,0.0001100485582969,179.48505358593377,0.9999494625190258,5.053748097412481e-05,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0,0.0005053748097412481,0.15,False,4.735819529990346,,,
roberta-large,sst-5,int8,sparse_p0p1,3e-07,1992.306749365909,8.542868300889209e-05,42.982474148278776,0.0316330090265536,0.0075402547464551,0.0001395871385349,48.32428647113606,0.9999145713169912,8.542868300889209e-05,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0,0.0008542868300889209,0.15,False,4.175359675523788,,,
roberta-large,sst-5,int8,sparse_p0p1,1e-06,421.646238971969,0.0002143540214691,20.30950170874203,0.0517603051354291,0.0075405676720339,0.0002141860511155,19.606696679468996,0.9997856459785308,0.0002143540214691,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,3.129255787999441e-07,0.002143540214691,0.15,False,3.6749607200732823,,,
roberta-large,sst-5,int8,sparse_p0p1,3e-06,124.77310326553769,0.000572497346391,11.182075972691491,0.0879094497982646,0.0075407241348233,0.0003508302070137,14.571006008443971,0.9994275026536088,0.000572497346391,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,4.6938836819991614e-07,0.00572497346391,0.15,False,3.252991914592419,,,
roberta-large,sst-5,int8,sparse_p0p1,1e-05,35.94569838870859,0.0018556486822078,6.070459758493344,0.1628815658910996,0.0075419758371385,0.0006339966220584,13.774948654501694,0.9981443513177922,0.0018556486822078,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,1.7210906834005599e-06,0.018556486822077996,0.15,False,2.73891359562362,,,
roberta-large,sst-5,int8,sparse_p0p1,3e-05,11.37228458848841,0.0055032656913402,3.511728124174501,0.2796951777024455,0.0075424452255066,0.0010974652735733,13.653176965124556,0.9944967343086598,0.0055032656913402,0.0,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,2.1904790515007294e-06,0.05503265691340199,0.15,False,2.1395106737670653,,,
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.7760966925789785,0.0184385138788752,1.9408127451220183,0.5129045438448616,0.0075458874068733,0.0020202101143351,14.08784652604418,0.9815614861211248,0.0184073777837859,3.1136095089321475e-05,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,5.632660418200368e-06,0.18438513878875198,0.15,False,1.3384559117865709,,,
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4587484980957745,0.0488691182508211,1.2038578373133673,0.8267281857869803,0.0075527717696066,0.0035213039676031,14.440902040076686,0.9511308817491788,0.0429761037511014,0.0058930144997196,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,1.2517023151499898e-05,0.48869118250821103,0.15,False,0.5636463743396419,,,
roberta-large,sst-5,int8,sparse_p0p1,0.001,0.0443723403380138,0.0813199701594168,1.0181580412485924,0.9783685225710188,0.0075890711367459,0.0079595820476603,33.9318257378771,0.9186800298405832,0.0323837293719458,0.0489362407874709,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,4.881639029080068e-05,0.813199701594168,0.15,False,0.4286054132059675,,,
roberta-large,sst-5,int8,sparse_p0p1,0.003,0.0068510277994863,0.0936321835195866,0.9989653217714344,0.9965715245584594,0.0076956222963229,0.0222346668775455,229.56436791361088,0.9063678164804132,0.0125480027837859,0.0810841807358006,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0001553675498678006,0.936321835195866,0.15,False,0.4356698694854106,,,
roberta-large,sst-5,int8,sparse_p0p1,0.01,0.0033233741448169,0.0981542710586397,0.99437033445213,0.9983449958317608,0.0082825142193383,0.0733501519039618,2447.0916442710286,0.9018457289413604,0.0038320866378274,0.0943221844208123,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0007422594728832008,0.981542710586397,0.15,False,0.5358783348655113,,,
roberta-large,sst-5,int8,sparse_p0p1,0.03,0.0091580406545917,0.0992405922053993,0.9721784732239444,0.9956899461309954,0.0131098606604982,0.215770869194406,20359.29258049687,0.9007594077946006,0.0012654710406152,0.0979751211647841,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.005569605914043101,0.9924059220539929,0.15,False,0.7222789961926864,,,
roberta-large,sst-5,int8,sparse_p0p1,0.1,0.1359964442245402,0.0998661304373948,0.740700894223638,0.9536062988027756,0.0484638796262917,0.5608478677411721,83627.73191175678,0.9001338695626051,0.0003891229572218,0.099477007480173,/scratch/jy03364/MeZO_/interval_aware_h_probe/interval_geometry_summary.csv,0.0075402547464551,0.0409236248798366,0.998661304373948,0.15,False,1.1487907328838605,,,
