d,Delta,G,L,n_dirs,h,A_true,envelope,rho_theory,rho_emp,vector_radius_error,V_dir,h_ref,W1_low,W1_high,W01_low,W01_high
1000,0.01,10.0,1.0,256,0.01,37.25099174727601,625.9999000998753,4.270761238761239,0.3757268188027888,37610.25456215916,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.03,231.52106486956768,3810.177677877653,36.20796891996893,2.3289529221644427,233128.18750866072,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.1,2523.803316438967,40280.44990009988,402.0037062937064,25.39761864454933,2542301.626319388,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.3,22671.808292468548,360920.2276778776,3618.011067821068,228.15764802821568,22838580.56762439,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,1.0,251924.4070712552,4008200.2024001,40200.119905194806,2535.246201605938,253778144.7807544,100100.0,0.0049975031203201,,,,
10000,1e-05,1.0,0.1,128,1e-08,1.0311129446073486,250000.02000200032,250074.9925007504,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,3e-08,1.0311129446073486,27777.79777978129,27786.110277864715,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,1e-07,1.0311129446073486,2500.0200020399093,2500.7499250475207,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,3e-07,1.0311129446073486,277.79778013774984,277.8611031387911,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,1e-06,1.0358557679220206,25.02000600070001,25.007503252075125,1.0328260224348282,10329.293050370718,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,3e-06,0.7120229276700307,2.797815784877788,2.7786470457871904,0.711381306003002,7114.524441336023,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,1e-05,0.0808409797251871,0.27040207990001,0.2504751925127487,0.0807178250663072,807.2589684881386,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,3e-05,0.0079299362940713,0.0513804976777877,0.0313879103858503,0.0079065154395805,79.07306091124538,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.0001,0.0032936793238791,0.06250999990001,0.0425207511248875,0.0032871191859926,32.87447897911199,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.0003,0.0226153036336862,0.3803517776777877,0.3604578719016987,0.0225994218315797,226.0168177376289,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.001,0.2495859071958736,4.020826999900011,4.0020251274872525,0.2493921130940151,2494.170523053245,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.003,2.245315251922164,36.027204777677795,36.01800385850305,2.2435688571421726,22437.932140278863,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.01,24.952017924692303,400.1000022499001,400.2000122488752,24.932597926276195,249350.91186068824,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.03,224.57145326189172,3600.740002027678,3601.800108016987,224.39672890976425,2244191.685826552,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.1,2495.2348896437725,40008.020002002406,40020.00119988253,2493.2935671705213,24935428.965272386,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,0.3,22457.118248629544,360072.0200020001,360180.0107989204,22439.64633202188,224418902.96655083,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,0.1,128,1.0,249523.5315070761,4000800.020002001,4002000.1199880014,249329.3991361983,2493543320.7611194,10001.0,4.999750031245313e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,1.0,1.0,128,1e-08,1.0311129446073486,250000.20002003905,250074.99250079,1.0281094880368018,10282.122989856054,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,3e-08,1.0311129446073486,27777.97779813686,27786.11027822129,1.0281094880368018,10282.122989856054,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,1e-07,1.0311129446073486,2500.200023999801,2500.7499290095,1.0281094880368018,10282.122989856054,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,3e-07,1.0311129446073486,277.9778337839779,277.8611387966122,1.0281094880368018,10282.122989856054,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,1e-06,1.035855178707053,25.200420079000104,25.007899450087,1.0328254130627217,10329.286956040278,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,3e-06,0.7123898079545185,2.981398496777878,2.7822128278941003,0.7117476123736529,7118.187871348902,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,1e-05,0.0865889357510153,0.4900279990001,0.2900949937006299,0.086449163648751,864.5780856511597,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,3e-05,0.0339867512823129,0.5878697767778778,0.3879661210767813,0.0339149941736813,339.1838567309875,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.0001,0.2512079121560644,4.2033199990001,4.00450086991301,0.2510004441375054,2510.255441819192,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.0003,2.2468579235108272,36.20749777677787,36.018278940994776,2.245127476006215,22453.519887538157,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.001,24.9530279276551,400.2800449990001,400.20003700629934,24.9336184283468,249361.1179018963,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.003,224.56613875044985,3600.9200227767783,3601.800110767812,224.39142484660752,2244138.639890922,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.01,2495.232157817383,40008.200020249,40020.0012001301,2493.29077216832,24935401.01245537,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.03,22457.11567655801,360072.2000200268,360180.0107989479,22439.6437069512,224418876.71321893,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.1,249523.50679764527,4000800.200020001,4002000.1199880047,249329.3742338736,2493543071.71297,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,0.3,2245711.8584237355,36007200.20002,36018001.07989201,2243964.6671139933,22441890635.807045,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,1.0,1.0,128,1.0,24952353.15854093,400080000.20002,400200011.9988002,24932939.92154493,249354332155.37085,10001.0,1.581059783023321e-05,5.026222518558473e-06,4.973416971222129e-05,,
10000,1e-05,10.0,0.1,128,1e-08,103.11129446073484,25000000.200020008,250074.99250075,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,3e-08,103.11129446073484,2777777.977797782,27786.110277861146,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,1e-07,103.11129446073484,250000.20002003916,2500.7499250079004,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,3e-07,103.11129446073484,27777.97779813686,277.8611027822129,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,1e-06,103.58558268504784,2500.200023999801,25.007499290095005,1.0328260833789853,1032929.3659873232,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,3e-06,71.20088243600266,277.9778337839779,2.7786113879661216,0.7113672477615299,711438.3844863061,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,1e-05,8.052769213505197,25.200420079000104,0.2500789945008699,0.0804059854346153,80414.02603315879,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,3e-05,0.7363177158610567,2.981398496777879,0.027822128278941,0.0073429927043814,7343.727003651896,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.0001,0.0772805227627985,0.4900279990001001,0.0029009499370063,0.0007689856533027,769.0625518681159,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.0003,0.0323521766638295,0.5878697767778778,0.0038796612107678,0.0003234203728422,323.4527148795222,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.001,0.2508570600528584,4.203319999000101,0.04004500869913,0.0025066708821889,2506.921549277121,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.003,2.2419507464292665,36.207497776777885,0.3601827894099479,0.0224021171760937,22404.3573878114,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.01,24.94899119927962,400.2800449990002,4.002000370062995,0.2492950976229305,249320.0271326929,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.03,224.5744192028352,3600.9200227767783,36.01800110767813,2.243996482880477,2244220.882528765,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.1,2495.2331064042564,40008.20002024901,400.200012001301,24.932918155755114,24935411.44757069,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,0.3,22457.114892560407,360072.2000200268,3601.800107989479,224.3964294085037,224418869.0514446,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,0.1,128,1.0,249523.530723744,4000800.2000200017,40020.00119988004,2493.2939834368844,2493543312.835228,1000100.0,0.0001581059783023,5.000752371160166e-06,0.0049987478922402,1.581455105340043e-05,0.0015806645595271
10000,1e-05,10.0,1.0,128,1e-08,103.11129446073484,25000002.00020004,250074.9925007504,1.028109488036802,1028212.2989856056,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,3e-08,103.11129446073484,2777779.777978129,27786.110277864715,1.028109488036802,1028212.2989856056,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,1e-07,103.11129446073484,250002.0002039909,2500.7499250475207,1.028109488036802,1028212.2989856056,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,3e-07,103.11129446073484,27779.77801377499,277.8611031387911,1.028109488036802,1028212.2989856056,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,1e-06,103.58557679220203,2502.000600070002,25.007503252075125,1.0328260224348285,1032929.305037072,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,3e-06,71.20229276700309,279.78157848777886,2.7786470457871904,0.711381306003002,711452.4441336023,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,1e-05,8.084097972518709,27.040207990001004,0.2504751925127487,0.0807178250663072,80725.89684881388,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,3e-05,0.7929936294071374,5.138049767778779,0.0313879103858503,0.0079065154395805,7907.306091124541,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.0001,0.3293679323879116,6.2509999900010005,0.0425207511248875,0.0032871191859926,3287.447897911199,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.0003,2.261530363368624,38.03517776777877,0.3604578719016987,0.0225994218315797,22601.68177376289,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.001,24.95859071958736,402.082699990001,4.0020251274872525,0.2493921130940151,249417.0523053245,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.003,224.5315251922164,3602.720477767779,36.01800385850305,2.243568857142172,2243793.2140278863,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.01,2495.201792469231,40010.00022499,400.2000122488752,24.93259792627619,24935091.186068814,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.03,22457.145326189173,360074.0002027678,3601.800108016987,224.39672890976425,224419168.5826552,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.1,249523.4889643772,4000802.00020024,40020.00119988253,2493.293567170521,2493542896.527238,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,0.3,2245711.824862954,36007202.00020002,360180.0107989204,22439.64633202188,22441890296.655083,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,1e-05,10.0,1.0,128,1.0,24952353.15070761,400080002.0002,4002000.1199880014,249329.39913619825,249354332076.11188,1000100.0,4.999750031245314e-05,5.001000150175355e-06,0.0004998500224812,1.5894311185472695e-05,0.0001572732538279
10000,0.0001,1.0,0.1,128,1e-08,1.0311129446073486,25000000.20002,25007499.250074998,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,3e-08,1.0311129446073486,2777777.977797781,2778611.027786115,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,1e-07,1.0311129446073486,250000.20002003908,250074.99250079,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,3e-07,1.0311129446073486,27777.977798136853,27786.11027822129,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,1e-06,1.0311129446073486,2500.2000239998,2500.7499290095,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,3e-06,1.0311129446073486,277.97783378397787,277.8611387966122,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,1e-05,1.035855178707053,25.200420079000097,25.007899450086992,1.0328254130627217,10329.286956040278,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,3e-05,0.7123898079545186,2.981398496777878,2.7822128278941003,0.7117476123736529,7118.187871348902,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.0001,0.0865889354604728,0.4900279990001,0.2900949937006299,0.0864491633560691,864.578082724047,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.0003,0.0339924669874304,0.5878697767778778,0.3879661210767813,0.0339207638166676,339.2415589304931,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.001,0.2512079144677133,4.203319999000101,4.00450086991301,0.2510004464921279,2510.2554653677707,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.003,2.2468579382760105,36.207497776777885,36.01827894099479,2.2451274905699146,22453.520033189718,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.01,24.95302798573716,400.2800449990002,400.20003700629934,24.933618486783416,249361.11848632092,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.03,224.5661390593304,3600.9200227767783,3601.800110767812,224.39142515646236,2244138.64298978,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.1,2495.232159217264,40008.20002024901,40020.0012001301,2493.290773568438,24935401.02645795,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,0.3,22457.115679786053,360072.2000200268,360180.0107989479,22439.643710190863,224418876.7456188,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,0.1,128,1.0,249523.50673995432,4000800.2000200017,4002000.1199880047,249329.37417629844,2493543071.137161,10001.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,1.0,1.0,128,1e-08,1.0311129446073486,25000002.000200026,25007499.250075035,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,3e-08,1.0311129446073486,2777779.7779781283,2778611.0277864714,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,1e-07,1.0311129446073486,250002.00020399084,250074.992504752,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,3e-07,1.0311129446073486,27779.778013774983,27786.11031387911,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,1e-06,1.0311129446073486,2502.000600070001,2500.750325207512,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,3e-06,1.0311129446073486,279.7815784877788,277.8647045787191,1.0281094880368018,10282.122989856054,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,1e-05,1.035849293518314,27.040207990001,25.047519251274878,1.032819326287861,10329.2260822049,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,3e-05,0.7386433292438058,5.138049767778777,3.138791038585031,0.7379830716731288,7380.568699802961,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.0001,0.4055765053571093,6.2509999900010005,4.252075112488752,0.4050567729086444,4050.972785859353,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.0003,2.333553627438788,38.03517776777877,36.04578719016987,2.331402004337358,23316.351445377917,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.001,25.00089949801225,402.082699990001,400.2025127487252,24.98133272707766,249838.30860350368,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.003,224.6217652746705,3602.720477767779,3601.800385850304,224.44721300563472,2244696.577269353,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.01,2495.254320667721,40010.00022499,40020.00122488752,2493.3130779710023,24935624.092787992,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.03,22456.961009855942,360074.0002027678,360180.0108016987,22439.488874398627,224417328.23286065,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.1,249523.5196875708,4000802.00020024,4002000.119988253,249329.38726381515,2493543202.0254154,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,0.3,2245711.271484537,36007202.00020002,36018001.07989204,2243964.0791819976,22441884755.89916,10001.0,4.999750031245313e-05,,,,
10000,0.0001,1.0,1.0,128,1.0,24952350.852752127,400080002.0002,400200011.9988002,24932937.593224265,249354308869.83588,10001.0,4.999750031245313e-05,,,,
10000,0.0001,10.0,0.1,128,1e-08,103.11129446073484,2500000002.0002,25007499.250074998,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,3e-08,103.11129446073484,277777779.77797776,2778611.0277861115,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,1e-07,103.11129446073484,25000002.000200037,250074.9925007504,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,3e-07,103.11129446073484,2777779.777978128,27786.110277864715,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,1e-06,103.11129446073484,250002.0002039908,2500.7499250475207,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,3e-06,103.11129446073484,27779.778013774976,277.8611031387911,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,1e-05,103.58557679220203,2502.0006000700005,25.007503252075114,1.0328260224348285,1032929.305037072,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,3e-05,71.20229276700309,279.7815784877788,2.7786470457871904,0.711381306003002,711452.4441336023,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.0001,8.084097946341588,27.040207990001,0.2504751925127487,0.0807178248040019,80725.89658648233,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.0003,0.7928470192387373,5.138049767778778,0.0313879103858503,0.0079050355003277,7905.826003877752,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.001,0.3293679344853275,6.2509999900010005,0.0425207511248875,0.0032871192144708,3287.447926392283,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.003,2.2615304212320195,38.035177767778784,0.3604578719016987,0.0225994223888627,22601.68233110164,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.01,24.958590650378333,402.0826999900011,4.0020251274872525,0.2493921124492477,249417.05166049267,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.03,224.5315255172407,3602.720477767779,36.01800385850305,2.243568860547952,2243793.2174340067,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.1,2495.2017924423053,40010.000224990006,400.20001224887534,24.932597926614704,24935091.186407365,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,0.3,22457.14533017072,360074.0002027678,3601.800108016987,224.3967289487548,224419168.62164968,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,0.1,128,1.0,249523.4888643722,4000802.00020024,40020.00119988253,2493.2935661694305,2493542895.526047,1000100.0,0.0004999750031245,5.001000150175355e-05,0.0049985002248125,0.0001589431118547,0.0015727325382798
10000,0.0001,10.0,1.0,128,1e-08,103.11129446073484,2500000020.0019994,25007499.250074998,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,3e-08,103.11129446073484,277777797.77977806,2778611.027786115,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,1e-07,103.11129446073484,25000020.002003904,250074.99250079,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,3e-07,103.11129446073484,2777797.779813685,27786.11027822129,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
