run_name,precision_mode,h,seed,data_seed,batch_size,max_steps,steps_completed,best_eval_acc,best_eval_step,last_eval_acc,last_eval_step,best_eval_loss,last_eval_loss,final_train_loss,final_train_acc,nan_occurred,checkpoint_count,final_checkpoint_path,best_acc_checkpoint_path,best_loss_checkpoint_path,probe_corr_fd_true,probe_nMSE_fd_true,probe_alignment,probe_norm_ratio,status,source_path,source,last5_eval_acc_mean,last5_eval_acc_std,last5_eval_loss_mean,last5_eval_loss_std,last5_train_acc_mean,last5_train_acc_std,first_nan_step,probe_sign_agreement,model,task,run_type,h_policy,git_commit
fp16_h1e-3_seed16_bs64_ckpt1k,fp16,0.001,16,16,64,20000,19990,0.4473067915690866,19990.0,0.4473067915690866,19990.0,1.4482421875,1.4482421875,1.4446563720703125,0.484375,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9999999918085412,0.9999999926652628,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,previous_11h,,,,,,,,,roberta-large,sst-5,partial,h=0.001,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1p5e-3_seed16_bs64_ckpt1k,fp32,0.0015,16,16,64,20000,19990,0.477751756440281,19990.0,0.477751756440281,19990.0,1.2346433401107788,1.2346433401107788,1.2528730630874634,0.453125,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000024702993,1.0000000030044975,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,previous_11h,,,,,,,,,roberta-large,sst-5,partial,h=0.0015,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1p5e-3_seed16_bs64_ckpt1k,fp16,0.0015,16,16,64,20000,19990,0.4578454332552693,19990.0,0.4578454332552693,19990.0,1.392578125,1.392578125,1.41265869140625,0.453125,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1p5e-3_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000020783857,0.9999999968671222,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,previous_11h,,,,,,,,,roberta-large,sst-5,partial,h=0.0015,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1e-2_seed16_bs64_ckpt1k,fp32,0.01,16,16,64,20000,19990,0.2775175644028103,990.0,0.275175644028103,19990.0,1.6413358449935913,1.689415693283081,1.5968384742736816,0.296875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp32/h_sweep_11h_checkpointed/results/fp32_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000028073217,1.0000000016828197,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,previous_11h,,,,,,,,,roberta-large,sst-5,partial,h=0.01,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1e-2_seed16_bs64_ckpt1k,fp16,0.01,16,16,64,20000,19990,0.2622950819672131,18990.0,0.2611241217798595,19990.0,1.615234375,1.6328125,1.5696334838867188,0.234375,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-2_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000011263248,0.999999999911601,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,previous_11h,,,,,,,,,roberta-large,sst-5,partial,h=0.01,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1e-9_seed16_bs64_ckpt1k,fp32,1e-09,16,16,64,20000,19990,0.2962529274004684,4990.0,0.2740046838407494,19990.0,1.5518829822540283,1.5917367935180664,1.6275099515914917,0.1875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.7540157363182145,0.9337658039352992,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.246135831381733,0.0354659852457322,1.6062789678573608,0.021583551638889,0.1875,0.0,,,roberta-large,sst-5,partial,h=1e-09,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1e-9_seed16_bs64_ckpt1k,fp16,1e-09,16,16,64,20000,19990,0.2482435597189695,990.0,0.2482435597189695,19990.0,1.7724609375,1.7724609375,1.8317794799804688,0.21875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-9_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.2482435597189695,0.0,1.7724609375,0.0,0.21875,0.0,,,roberta-large,sst-5,partial,h=1e-09,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,16,16,64,20000,19990,0.4508196721311475,19990.0,0.4508196721311475,19990.0,1.309429407119751,1.309429407119751,1.3490440845489502,0.453125,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9884921654674488,1.0099552190762755,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4374707259953162,0.0111727029900482,1.370021653175354,0.0464652232760259,0.453125,0.0,,,roberta-large,sst-5,partial,h=1e-08,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,16,16,64,20000,19990,,,,,,,,0.09375,True,22,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,,,,0.9999987223942124,0.9999272429870188,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,,,,,0.09375,0.0,10.0,,roberta-large,sst-5,partial,h=1e-08,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1e-7_seed16_bs64_ckpt1k,fp32,1e-07,16,16,64,20000,19990,0.4812646370023419,17990.0,0.477751756440281,19990.0,1.2079410552978516,1.2079410552978516,1.2307544946670532,0.46875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9998787443663252,1.0001230459188837,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4770491803278688,0.0045411520912564,1.2493658065795898,0.0291950535485245,0.46875,0.0,,,roberta-large,sst-5,partial,h=1e-07,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1e-7_seed16_bs64_ckpt1k,fp16,1e-07,16,16,64,20000,19990,,,,,,,,0.09375,True,22,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,,,,0.9999998254342982,0.9998561636132256,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,,,,,0.09375,0.0,370.0,,roberta-large,sst-5,partial,h=1e-07,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h3e-7_seed16_bs64_ckpt1k,fp32,3e-07,16,16,64,20000,19990,0.4800936768149882,19990.0,0.4800936768149882,19990.0,1.2125359773635864,1.2125359773635864,1.2334588766098022,0.46875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9999865565444468,1.000014564394996,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4725995316159251,0.006607370482279,1.2493434429168702,0.0251787742325566,0.46875,0.0,,,roberta-large,sst-5,partial,h=3e-07,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h3e-7_seed16_bs64_ckpt1k,fp16,3e-07,16,16,64,20000,19990,0.2142857142857142,990.0,0.2014051522248243,2990.0,1.6201171875,1.822265625,,0.09375,True,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000200928454,0.9998831323266266,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.1850117096018735,0.0327171109909381,1.7291666666666667,0.0832939054675823,0.09375,0.0,3460.0,,roberta-large,sst-5,partial,h=3e-07,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h1e-6_seed16_bs64_ckpt1k,fp32,1e-06,16,16,64,20000,19990,0.4824355971896955,19990.0,0.4824355971896955,19990.0,1.21710205078125,1.21710205078125,1.2356812953948977,0.46875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9999988063857648,1.0000014959378296,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4725995316159251,0.0058124935110027,1.2523960828781129,0.025399983500996,0.46875,0.0,,,roberta-large,sst-5,partial,h=1e-06,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h1e-6_seed16_bs64_ckpt1k,fp16,1e-06,16,16,64,20000,19990,0.3021077283372365,5990.0,0.2622950819672131,19990.0,1.552734375,1.5947265625,1.59637451171875,0.3125,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9999999883086796,0.9999336169210568,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.2622950819672131,0.0030534905879169,1.5923828125,0.0071121646312629,0.3125,0.0,,,roberta-large,sst-5,partial,h=1e-06,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp32_h3e-6_seed16_bs64_ckpt1k,fp32,3e-06,16,16,64,20000,19990,0.4800936768149882,19990.0,0.4800936768149882,19990.0,1.2141931056976318,1.2141931056976318,1.2402201890945437,0.46875,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,0.9999998738720398,1.0000002002382116,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4756440281030444,0.0037324068970747,1.2520401239395142,0.027415660263622,0.46875,0.0,,,roberta-large,sst-5,partial,h=3e-06,07c96b8c93a576c66f468835f06a3d8861b1b27a
fp16_h3e-6_seed16_bs64_ckpt1k,fp16,3e-06,16,16,64,20000,19990,0.4566744730679157,19990.0,0.4566744730679157,19990.0,1.3701171875,1.3701171875,1.3492279052734375,0.5,False,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,1.0000000246954903,0.9999998498182102,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv,left_tail,0.4466042154566745,0.0100347940447909,1.4029296875,0.0222055796716655,0.5,0.0,,,roberta-large,sst-5,partial,h=3e-06,07c96b8c93a576c66f468835f06a3d8861b1b27a
