config_id,family,d,direction,qmode,qbits,Delta,clip_enabled,groupwise,scale_sigma,nonlinear_a,active_p,fit_model,fit_space,p,R2_linear,R2_log,RMSE_log,clean_points,h_fit_min,h_fit_max,status,alpha,beta,gamma,h_star,h_star_interior,left_tail_visible,right_tail_visible,c_vis,c_loc
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,Mp,log,3.5,-0.21989902694897423,-1.3430162518569309,5.580668465732559,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8431655626594781,0.009566413590844673,1e-09,False,True,True,,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,Mp,linear,4.0,0.0,-1.232949154901934,5.448011171369873,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,43.95759749394444,1e-09,False,True,True,,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,Mp,log,4.0,-0.21989904971210383,-1.3512287506235432,5.590440302005202,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8337543285090222,0.00956740473484767,1e-09,False,True,True,,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,1.0,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,1.0,-0.21034950188325308,-0.30842359450859025,4.170352409164759,19,1e-09,1.0,ok,,0.4800428683165927,0.006899548456736071,3e-05,True,True,True,0.39801707619979015,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,1.5,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,1.5,-0.21034830572438357,-0.2657764203514359,4.101824482599316,19,1e-09,1.0,ok,,1.060224252671034,0.00880091389764659,0.0001,True,True,True,0.3972577588157771,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,2.0,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,2.0,-0.21034829287518964,-0.27170109466310266,4.1114129070504015,19,1e-09,1.0,ok,,0.9712093283686012,0.009442716706643539,0.0003,True,True,True,0.39700137694858983,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,2.5,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,2.5,-0.21034840178294067,-0.28747938775298887,4.136839911537577,19,1e-09,1.0,ok,,0.8972314266309884,0.009531390529016637,0.001,True,True,True,0.39696595293377074,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,3.0,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,3.0,-0.2103484946025369,-0.30065847511152644,4.1579590703396825,19,1e-09,1.0,ok,,0.8612488184617975,0.009546106973015611,0.001,True,True,True,0.39696007386735255,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,3.5,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,3.5,-0.2103485513869674,-0.3112075176544553,4.174786665628834,19,1e-09,1.0,ok,,0.8431837003282088,0.009549349948899555,0.003,True,True,True,0.3969587783296038,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,4.0,0.625661570689334,-0.6312867129416906,4.656544115741798,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,14.115070671658609,1.0,False,True,True,64.23550803476816,
scaling_d100000_p0.01_int8_D1e-05,scaling,100000,coordinate,rtn,8,1e-05,False,False,0.0,8.0,0.01,MIAp,log,4.0,-0.21034858369219767,-0.31947165062529814,4.187922191490975,19,1e-09,1.0,ok,,0.8337718421293264,0.009550341141743024,0.003,True,True,True,0.3969583823572575,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,M2,linear,2.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,M2,log,2.0,-0.18103914548914601,-1.3795603155527711,5.853658028861559,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9624724173982122,0.009761127910602413,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,M4,linear,4.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,M4,log,4.0,-0.18103881367476515,-1.4201057976672802,5.903317812176618,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.830793722209004,0.009859179252060524,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIA2,linear,2.0,0.990230884462368,0.718927209274866,2.011816619193555,19,1e-09,1.0,ok,,0.8767552622452253,0.0,0.003,True,True,True,9.916264344618675,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIA2,log,2.0,0.9875125092628709,0.9694729116328018,0.6630124452220629,19,1e-09,1.0,ok,,0.9680356850108979,0.008536391816544975,0.003,True,True,True,9.43845085555235,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIA_loc,linear,,0.9902331447122064,0.9943127147015762,0.28617487118704543,19,1e-09,1.0,ok,,,0.0,0.001,True,True,True,9.913345661673777,1.5385208295081418
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIA_loc,log,,0.9885025170332554,0.9993214311930175,0.09884983175197154,19,1e-09,1.0,ok,,,1.1419765082343325e-05,0.001,True,True,True,9.53324651088415,0.9997181241610388
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,1.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,1.0,-0.18105196041288774,-1.5751122372149844,6.089435993280809,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.5483041504495701,0.006751303483628485,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,1.5,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,1.5,-0.18104177319476378,-1.400144544119604,5.878921850876754,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,1.067358070377423,0.009132225716439514,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,2.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,2.0,-0.18103914548914601,-1.3795603155527711,5.853658028861559,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9624724173982122,0.009761127910602413,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,2.5,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,2.5,-0.18103883865303683,-1.3910484613206453,5.8677712888381715,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.890193417079212,0.00984211705535758,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,3.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,3.0,-0.18103880759284796,-1.402786772931385,5.882156902706582,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8561500283659678,0.00985530357066495,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,3.5,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,3.5,-0.18103880952697127,-1.412484465518998,5.894015197601348,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.839405773581341,0.009858253764274886,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,linear,4.0,-2.220446049250313e-16,-1.345603795399637,5.811741865569359,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,84.79928173207931,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,Mp,log,4.0,-0.18103881367476515,-1.4201057976672802,5.903317812176618,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.830793722209004,0.009859179252060524,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,1.0,0.9902311068378111,0.9766862925232309,0.579408230486253,19,1e-09,1.0,ok,,0.9253611459043146,0.0,0.001,True,True,True,9.916264342404384,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,1.0,0.9892679725600555,0.9908638108652772,0.3627116703851493,19,1e-09,1.0,ok,,0.6206867453024929,0.005088876644286144,0.001,True,True,True,9.63189402663344,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,1.5,0.990230972304841,0.8729964522962982,1.3523431791669376,19,1e-09,1.0,ok,,0.9046241752129298,0.0,0.003,True,True,True,9.916264344614671,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,1.5,0.9879308008015006,0.9881763314883819,0.4126245951705397,19,1e-09,1.0,ok,,1.0950455839185855,0.007883770232089748,0.003,True,True,True,9.476747455514323,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,2.0,0.990230884462368,0.718927209274866,2.011816619193555,19,1e-09,1.0,ok,,0.8767552622452253,0.0,0.003,True,True,True,9.916264344618675,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,2.0,0.9875125092628709,0.9694729116328018,0.6630124452220629,19,1e-09,1.0,ok,,0.9680356850108979,0.008536391816544975,0.003,True,True,True,9.43845085555235,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,2.5,0.9902308340825616,0.5432260081213613,2.564659256712355,19,1e-09,1.0,ok,,0.8574368528501743,0.0,0.01,True,True,True,9.916264344618712,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,2.5,0.9874567419756873,0.9520293211013439,0.8311261004388723,19,1e-09,1.0,ok,,0.8922166511894526,0.008618621384681835,0.01,True,True,True,9.433577364270523,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,3.0,0.9902308060953451,0.3950888320358241,2.951377688848079,19,1e-09,1.0,ok,,0.8457854677399489,0.0,0.01,True,True,True,9.916264344618716,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,3.0,0.9874476034833819,0.9385888631743694,0.940378209506573,19,1e-09,1.0,ok,,0.8575659266314303,0.00863195721000476,0.01,True,True,True,9.432785090265762,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,3.5,0.9902307906944203,0.2756319817503151,3.229673516534421,19,1e-09,1.0,ok,,0.8391072436945513,0.0,0.01,True,True,True,9.916264344618716,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,3.5,0.9874455482041737,0.9279495522181003,1.018585127497055,19,1e-09,1.0,ok,,0.8406924183814458,0.008634938153729954,0.01,True,True,True,9.432607856302106,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,linear,4.0,0.9902307822458293,0.1987220515953405,3.3968047491811646,19,1e-09,1.0,ok,,0.8353649505602244,0.0,0.01,True,True,True,9.916264344618716,
scaling_d100000_p0.1_int4_D0.0001,scaling,100000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.1,MIAp,log,4.0,0.9874448998035005,0.9195479329126031,1.0763353205286685,19,1e-09,1.0,ok,,0.8320436732406109,0.00863587291828194,0.03,True,True,True,9.43255226233658,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,M2,linear,2.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,M2,log,2.0,-0.12291342948562156,-1.6201248494971066,7.767400670579714,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9309690594653994,0.012352036217416106,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,M4,linear,4.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,M4,log,4.0,-0.12291341111174581,-1.632316621827684,7.785451046168091,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8139169995597848,0.012665999195029991,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIA2,linear,2.0,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIA2,log,2.0,0.9909011697807188,0.9800489297603553,0.6777941466368215,19,1e-09,1.0,ok,,0.944148722199072,0.009162880267464035,0.01,True,True,True,9.723347584552203,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIA_loc,linear,,0.9970023330736804,-0.16575941531131533,5.181066672808618,19,1e-09,1.0,ok;boundary_solution,,,76.68758619179323,1e-09,False,True,True,10.433378071659508,578.7975276811808
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIA_loc,log,,0.9924845807596567,0.9993380956719231,0.12345603524959577,19,1e-09,1.0,ok,,,0.0,0.01,True,True,True,9.833641549590968,0.9910891355334941
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,1.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,1.0,-0.1229138730524093,-2.103103189503786,8.453038053024324,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.6035846280324335,0.004782030372478012,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,1.5,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,1.5,-0.12291352716186998,-1.6829647211158387,7.859993669059222,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,1.0109489849970354,0.010684853208251917,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,2.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,2.0,-0.12291342948562156,-1.6201248494971066,7.767400670579714,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9309690594653994,0.012352036217416106,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,2.5,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,2.5,-0.12291341456188043,-1.61871700065217,7.76531359533882,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8691491821990732,0.012606902520672729,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,3.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,3.0,-0.12291341190650451,-1.623672814183835,7.772657889569408,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.838019199927667,0.012652333348393236,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,3.5,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,3.5,-0.12291341129973743,-1.6285090745522073,7.779818327068878,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8221896751118131,0.012662754223933695,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,linear,4.0,-2.220446049250313e-16,-1.8307394450891037,8.073552310416368,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,4195.044278836311,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,Mp,log,4.0,-0.12291341111174581,-1.632316621827684,7.785451046168091,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8139169995597848,0.012665999195029991,1e-09,False,True,True,,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,1.0,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,1.0,0.994500532102781,0.9950525181051137,0.33752568085245,19,1e-09,1.0,ok,,0.7334358401823083,0.0,0.003,True,True,True,10.01023798338589,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,1.5,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,1.5,0.9918441925009803,0.9914901849750137,0.4426645821635656,19,1e-09,1.0,ok,,1.066316272397266,0.007367517826382786,0.01,True,True,True,9.786974364226543,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,2.0,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,2.0,0.9909011697807188,0.9800489297603553,0.6777941466368215,19,1e-09,1.0,ok,,0.944148722199072,0.009162880267464035,0.01,True,True,True,9.723347584552203,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,2.5,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,2.5,0.9907488590221191,0.9697100727068917,0.8351487407737697,19,1e-09,1.0,ok,,0.8743411687624745,0.0094257041242507,0.03,True,True,True,9.71356476071651,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,3.0,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,3.0,0.9907211794763626,0.9617565484590508,0.9384113584705461,19,1e-09,1.0,ok,,0.8416956295062565,0.009472134248346364,0.03,True,True,True,9.711800257042832,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,3.5,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,3.5,0.9907147657477562,0.9554896767581172,1.012383572178656,19,1e-09,1.0,ok,,0.8255319902711102,0.009482761635354109,0.03,True,True,True,9.711391973895896,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,linear,4.0,0.9968931305718972,-0.23348156089780936,5.329433481912804,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,138.86242260293696,1.0,False,True,True,10.445451960461588,
scaling_d100000_p0.1_int4_D0.001,scaling,100000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.1,MIAp,log,4.0,0.9907127571334657,0.9506104340063234,1.0664299172462781,19,1e-09,1.0,ok,,0.8171648703081836,0.009486067699242762,0.03,True,True,True,9.7112641546679,
scaling_d100000_p0.1_int4_D1e-05,scaling,100000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.1,M2,linear,2.0,0.4485269804012262,-1.8046508527199387,7.923663132936054,19,1e-09,1.0,right_tail_missing,4.925063771843161e-15,0.0,0.0,3e-05,True,True,True,,
