configured_sparse_ratio,active_fraction,repeat,active_coordinates,int8_scale,code_step,h,delta_norm,loss_gap,abs_loss_gap,fd_projection,true_projection,projection_error,projection_error_sq,unit_fd_projection,unit_true_projection,unit_projection_error,unit_projection_error_sq,linear_gap,truncation_abs,truncation_rel,minibatch_gap_std,minibatch_signal_quality_snr,loss_noise_floor,loss_gap_floor_snr
0.05,0.0498046875,29,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0004250904603395611,0.0004250904603395611,0.0013884630003762727,0.0013882864732295275,1.7652714674526102e-07,3.116183353802292e-14,0.0001374782842623469,0.00013746085460297763,1.7429659369277723e-08,3.037930257290507e-16,0.0004250364149627293,5.404537683177798e-08,0.0001271546976428293,0.004512396175414324,0.09420503958753793,0.0001,4.250904603395611
0.05,0.0498046875,30,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0010384179186075926,0.0010384179186075926,-0.0033917600921052715,-0.003392124082893133,3.6399078786166286e-07,1.3248929364815406e-13,-0.00033583419793380685,-0.00033587025245651603,3.60545227091804e-08,1.2999286077868052e-15,-0.001038529357667567,1.1143905997447988e-07,0.0001073046795949619,0.004406816326081753,0.2356390286705878,0.0001,10.384179186075926
0.05,0.0498046875,31,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0008308402611874044,0.0008308402611874044,0.0027137540582778175,0.002714171539992094,-4.174817142764929e-07,1.7429098175523928e-13,0.00026870161591696016,0.0002687429077923298,-4.12918753696259e-08,1.7050189715407182e-15,0.0008309680769765591,1.2781578915470153e-07,0.00015381552275720828,0.004472839180380106,0.18575232144089715,0.0001,8.308402611874044
0.1,0.10009765625,0,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.002120224991813302,0.002120224991813302,-0.006925241162208893,-0.006925093941390514,-1.4722081837902773e-07,2.1673969364190668e-14,-0.00048367959192471545,-0.00048366928240284324,-1.030952187221169e-08,1.0628624123361124e-16,-0.0021201799188330073,4.5072980294717097e-08,2.1259035563135716e-05,0.006098092999309301,0.3476865623488275,0.0001,21.20224991813302
0.1,0.10009765625,1,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.00031242103432305157,0.00031242103432305157,0.0010204534967694554,0.0010199927492067218,4.6074756273359156e-07,2.122883165649449e-13,7.127152966008305e-05,7.123933755792677e-05,3.2192102156274006e-08,1.0363314412399814e-15,0.0003122799723044816,1.4106201856996453e-07,0.0004517165078791065,0.006059818435460329,0.051556170807833576,0.0001,3.1242103432305157
0.1,0.10009765625,2,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0008615942788310349,0.0008615942788310349,-0.002814205184790962,-0.0028136209584772587,-5.842263137031088e-07,3.4132038562312333e-13,-0.00019655252192516388,-0.00019651174079626799,-4.0781128895893025e-08,1.663100474023441e-15,-0.0008614154126800699,1.7886615096495383e-07,0.00020764215305651233,0.006149671971797943,0.14010410356556557,0.0001,8.615942788310349
0.1,0.10009765625,3,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0011346846586093307,0.0011346846586093307,-0.003706193887096781,-0.0037064545322209597,2.6064512417866073e-07,6.793588075810947e-14,-0.0002588516854383552,-0.0002588698407635093,1.8155325154063998e-08,3.296158314497889e-16,-0.0011347644574630218,7.9798853691148e-08,7.03219537467302e-05,0.006407106760889292,0.17709782292621562,0.0001,11.346846586093307
0.1,0.10009765625,4,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0005432422622106969,0.0005432422622106969,0.0017743794596513595,0.0017740047769621015,3.7468268925802337e-07,1.403871176296245e-13,0.00012392797779334273,0.00012390181655064225,2.6161242700482347e-08,6.844106196335409e-16,0.0005431275497287548,1.1471248194210287e-07,0.00021120726061381312,0.006225735880434513,0.08725751825064292,0.0001,5.432422622106969
0.1,0.10009765625,5,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.00018877832917496562,0.00018877832917496562,0.000616602228906568,0.0006161502096801996,4.520192263683968e-07,2.0432138100668394e-13,4.306534710803805e-05,4.3033811380155385e-05,3.153572788266269e-08,9.945021330893488e-16,0.00018863993941523331,1.3838975973230576e-07,0.0007336185548049975,0.006219962146133184,0.03035039840111005,0.0001,1.8877832917496562
0.1,0.10009765625,6,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0010435053845867515,0.0010435053845867515,0.0034083771629096664,0.00340797146782279,4.056950868762746e-07,1.64588503515548e-13,0.00023805127311347476,0.00023802294163033366,2.8331483141100624e-08,8.026729369744689e-16,0.001043381177379796,1.2420720695537069e-07,0.00011904298222753796,0.006164837628602982,0.16926729420174866,0.0001,10.435053845867515
0.1,0.10009765625,7,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.002680911449715495,0.002680911449715495,-0.00875659818910469,-0.008757468312978745,8.701238740551481e-07,7.571155562007393e-13,-0.0006115870537285271,-0.0006116479053162038,6.085158767675514e-08,3.702915722781818e-15,-0.00268117784598106,2.663962655647008e-07,9.935792434060811e-05,0.00615887762978673,0.43529220920863304,0.0001,26.80911449715495
0.1,0.10009765625,8,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0011688736267387867,0.0011688736267387867,-0.0038178645118171622,-0.0038181226700544357,2.5815823727348697e-07,6.664567547215399e-14,-0.0002666510964522966,-0.00026666911435313523,1.8017900838647113e-08,3.2464475063132037e-16,-0.00116895266420964,7.90374708532944e-08,6.761391908605106e-05,0.006361124571412802,0.18375267039915563,0.0001,11.688736267387867
0.1,0.10009765625,9,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.001181010389700532,0.001181010389700532,0.0038575065360189277,0.0038576009683310986,-9.443231217083278e-08,8.917461581929613e-15,0.000269419814196541,0.00026942644035443664,-6.626157895647539e-09,4.3905968458052224e-17,0.0011810393010039234,2.8911303391479862e-08,2.447954387877209e-05,0.006129621062427759,0.19267265915338153,0.0001,11.81010389700532
0.1,0.10009765625,10,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.003069007769227028,0.003069007769227028,-0.010024228094968805,-0.010024660266935825,4.3217196702034777e-07,1.8677260907823655e-13,-0.0007001221243807608,-0.0007001522462815046,3.0121900743878063e-08,9.073289044240419e-16,-0.0030691400825694484,1.323133424204967e-07,4.311088411113692e-05,0.005983223207294941,0.512935530381884,0.0001,30.69007769227028
0.1,0.10009765625,11,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0011459089582785964,0.0011459089582785964,-0.003742855553847576,-0.003742809873074293,-4.568077328296477e-08,2.086733047729628e-15,-0.0002614122460885851,-0.00026140903355553746,-3.212533047631909e-09,1.0320368582127161e-17,-0.0011458949726981826,1.3985580413818782e-08,1.2204940895139475e-05,0.006134732160717249,0.18679038110518278,0.0001,11.459089582785964
0.1,0.10009765625,12,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0008049589232541621,0.0008049589232541621,0.0026292184512170594,0.0026287485379725695,4.699132444899168e-07,2.2081845734704032e-13,0.0001836324942018301,0.00018359962268732488,3.2871514505218666e-08,1.0805364658668012e-15,0.0008048150550795216,1.4386817464044285e-07,0.00017875929846544386,0.0060188728384673595,0.13373914765395445,0.0001,8.04958923254162
0.1,0.10009765625,13,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0006990933907218277,0.0006990933907218277,-0.002283432345316538,-0.00228278455324471,-6.477920718281523e-07,4.1963456832341e-13,-0.0001594817565339661,-0.0001594365166965872,-4.5239837378883334e-08,2.0466428860678096e-15,-0.0006988950633411607,1.9832738066703683e-07,0.00028377275941670905,0.006268064491450787,0.111532577827708,0.0001,6.9909339072182775
0.1,0.10009765625,14,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0009877184638753533,0.0009877184638753533,0.003226161652237355,0.0032260771840810776,8.446815627722107e-08,7.13486942487304e-15,0.00022532479590062552,0.00022531888680532575,5.909095299769067e-09,3.4917407261752877e-17,0.0009876926031880853,2.586068726805231e-08,2.6182930989438307e-05,0.006072840187698603,0.1626452258493673,0.0001,9.877184638753533
0.1,0.10009765625,15,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0005666255601681769,0.0005666255601681769,0.00185075577732925,0.0018512711394578218,-5.15362128571898e-07,2.6559812356615756e-13,0.00012926232865591563,0.00012929830700159073,-3.5978345675098666e-08,1.2944413575168908e-15,0.0005667833429282626,1.577827600856771e-07,0.0002783828460280767,0.0063300407491624355,0.08951373026202879,0.0001,5.666255601681769
0.1,0.10009765625,16,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0028185707051306963,0.0028185707051306963,-0.009206231386355635,-0.009205739945173264,-4.914411823719184e-07,2.4151443573110913e-13,-0.0006429907833991883,-0.000642956409137696,-3.437426149223346e-08,1.181589853136444e-15,-0.0028184202459838642,1.5045914683207637e-07,5.3384213034402736e-05,0.006287209689617157,0.44830232237765966,0.0001,28.185707051306963
0.1,0.10009765625,17,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.00011173690290888771,0.00011173690290888771,0.0003649636252521382,0.00036587228532880545,-9.086600766672467e-07,8.256631349289267e-13,2.549015307836788e-05,2.55536288022995e-05,-6.347572393161811e-08,4.029167528642996e-15,0.00011201509738016852,2.781944712808076e-07,0.002483544430949716,0.006319491192698479,0.017681313178818606,0.0001,1.1173690290888771
0.1,0.10009765625,18,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0018482062732800841,0.0018482062732800841,-0.006036752801892728,-0.006037079729139805,3.269272470770093e-07,1.068814248813519e-13,-0.00042162490278367903,-0.0004216476809233427,2.277813966367363e-08,5.188436465378218e-16,-0.0018483063650030324,1.0009172294830372e-07,5.415321011900508e-05,0.00625436520203948,0.29550661235410497,0.0001,18.48206273280084
0.1,0.10009765625,19,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0015692993765696883,0.0015692993765696883,-0.005125765746754356,-0.005126146133989096,3.8038723473941133e-07,1.4469444835269602e-13,-0.0003579988373864875,-0.0003580253105610609,2.647317457339215e-08,7.008289719932966e-16,-0.0015694158355496386,1.1645897995027528e-07,7.42053044912021e-05,0.00601959228515625,0.2606986158247683,0.0001,15.692993765696883
0.1,0.10009765625,20,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0013758745044469833,0.0013758745044469833,-0.004493986623599346,-0.004494295921176672,3.092975773260481e-07,9.566499133976272e-14,-0.0003138734905116789,-0.0003138951142318547,2.162372017577331e-08,4.675852742401457e-16,-0.0013759691986876595,9.469424067619359e-08,6.88200293774809e-05,0.006257839500904083,0.21986414069076202,0.0001,13.758745044469833
0.1,0.10009765625,21,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0002146108163287863,0.0002146108163287863,-0.0007009782758122656,-0.0007000407786108553,-9.374972014102598e-07,8.789010026520693e-13,-4.895842302837918e-05,-4.8892929044086486e-05,-6.549398429269376e-08,4.2894619785316164e-15,-0.00021432379311188637,2.8702321689993895e-07,0.0013392037007767042,0.005887005478143692,0.03645500537167124,0.0001,2.146108163287863
0.1,0.10009765625,22,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.0004501399816945195,0.0004501399816945195,-0.0014702816644571195,-0.0014701122418045998,-1.6942265251970387e-07,2.870403518681232e-14,-0.00010268887665020783,-0.00010267694597132504,-1.1930678882793354e-08,1.4234109860433127e-16,-0.0004500881114226203,5.1870271899239536e-08,0.00011524470560950851,0.006335136014968157,0.07105450942662707,0.0001,4.501399816945195
0.1,0.10009765625,23,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0009423284791409969,0.0009423284791409969,0.0030779054096932252,0.0030777351930737495,1.7021661947568684e-07,2.8973697545730773e-14,0.00021497013572137423,0.00021495824330486357,1.1892416510654417e-08,1.414295704628858e-16,0.0009422763657889589,5.211335203799371e-08,5.530580404015514e-05,0.0060155862011015415,0.15664782244637154,0.0001,9.42328479140997
0.1,0.10009765625,24,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0004837725718971342,0.0004837725718971342,0.001580135005004555,0.0015801137778908014,2.122711375359028e-08,4.505903583078616e-16,0.00011036136309262982,0.0001103598769987002,1.4860939296230643e-09,2.208475167662521e-18,0.0004837660730249606,6.498872173591776e-09,1.3433914728568527e-05,0.006238397676497698,0.07754756862001289,0.0001,4.837725718971342
0.1,0.10009765625,25,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.002867848612368107,0.002867848612368107,0.009367186658982701,0.00936722382903099,-3.717004828929227e-08,1.3816124898283191e-15,0.0006542323818878045,0.000654235016554594,-2.6346667895320655e-09,6.941469091863202e-18,0.0028678599923133655,1.1379945258696567e-08,3.9680965211683535e-06,0.006354065146297216,0.4513407631710109,0.0001,28.67848612368107
0.1,0.10009765625,26,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0016350379446521401,0.0016350379446521401,0.005340486089825076,0.005340793635696173,-3.0754587109632636e-07,9.458446282839819e-14,0.00037299554948383993,0.0003730170428752899,-2.1493391449988776e-08,4.6196587602245065e-16,0.0016351321025921675,9.415794002733818e-08,5.758430152406037e-05,0.006193996407091618,0.26397140669635455,0.0001,16.3503794465214
0.1,0.10009765625,27,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.00034114765003323555,0.00034114765003323555,-0.0011142825678988276,-0.00111432746052742,4.489262859239465e-08,2.01534810193469e-15,-7.782483311501345e-05,-7.782800821587443e-05,3.1751008609820107e-09,1.0081265477408706e-17,-0.00034116139431604974,1.374428281418743e-08,4.028674710320481e-05,0.006095266900956631,0.05596927182625811,0.0001,3.4114765003323555
0.1,0.10009765625,28,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.0012110676616430283,0.0012110676616430283,0.003955681898390192,0.003955886699259281,-2.0480086908910428e-07,4.194339597965243e-14,0.00027627667565400507,0.0002762909862212837,-1.4310567278603449e-08,2.0479233583543572e-16,0.0012111303632747574,6.270163172917079e-08,5.1771166532092196e-05,0.006257225293666124,0.19354707634851048,0.0001,12.110676616430283
0.1,0.10009765625,29,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,0.002720523625612259,0.002720523625612259,0.008885982510157481,0.008885901421308517,8.108884896364243e-08,6.575401426248415e-15,0.0006206236423674577,0.0006206180551089346,5.587258523030714e-09,3.121745780317935e-17,0.002720498799530379,2.4826081879928547e-08,9.125562519716642e-06,0.006231760606169701,0.4365577880059815,0.0001,27.20523625612259
0.1,0.10009765625,30,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-0.004893902689218521,0.004893902689218521,-0.015984839570368215,-0.015985745936632156,9.063662639412218e-07,8.214998044107685e-13,-0.0011164290887902696,-0.0011164923198521137,6.323106184415346e-08,3.9981671819391595e-15,-0.0048941801814183635,2.774921998424315e-07,5.6698402910456916e-05,0.0062220897525548935,0.7865368202393743,0.0001,48.93902689218521
0.1,0.10009765625,31,205,0.019134938247560514,8,0.15307950598048412,2.1917660236358643,-9.786741429707035e-05,9.786741429707035e-05,-0.00031966203989953866,-0.0003190627321600914,-5.993077394472594e-07,3.5916976656138414e-13,-2.232615462637764e-05,-2.2284293663688004e-05,-4.186096268963562e-08,1.7523401973030654e-15,-9.768393083170062e-05,1.8348346536972953e-07,0.0018783382671798158,0.006237510591745377,0.015690139977731908,0.0001,0.9786741429707035
0.2,0.2001953125,0,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0014839571667835116,0.0014839571667835116,0.0048470144885779136,0.004846453201025724,5.612875521891422e-07,3.150437162424791e-13,0.00023937684163943303,0.00023934911587275565,2.772576667737928e-08,7.687181378484753e-16,0.0014837853235411076,1.7184324240405308e-07,0.00011581408690169744,0.008638683706521988,0.17178047225680476,0.0001,14.839571667835116
0.2,0.2001953125,1,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.001737960265018046,0.001737960265018046,-0.005676658850857593,-0.005676977802067995,3.189512104021311e-07,1.0172987461698449e-13,-0.00028035003195988093,-0.00028036581352353096,1.5781563650026694e-08,2.4905775123984387e-16,-0.0017380579148054865,9.7649787440552e-08,5.618327594767198e-05,0.008789606392383575,0.1977290207811847,0.0001,17.37960265018046
0.2,0.2001953125,2,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.002147592371329665,0.002147592371329665,-0.007014630592038423,-0.007013943046331406,-6.875457070169844e-07,4.727190992374849e-13,-0.0003464277072714413,-0.00034639379009604454,-3.391717539675187e-08,1.1503747868940305e-15,-0.0021473818730153266,2.1049831433863145e-07,9.802556172417176e-05,0.008464551530778408,0.2537160254173762,0.0001,21.475923713296652
0.2,0.2001953125,3,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0010053783189505339,0.0010053783189505339,-0.0032838436226685632,-0.003283084835857153,-7.587868114103044e-07,5.757574251702168e-13,-0.0001621773808773625,-0.00016213988419622183,-3.749668114067374e-08,1.4060010965653576e-15,-0.0010051460095300635,2.3230942047033215e-07,0.00023112007436506055,0.009019277058541775,0.1114699451435947,0.0001,10.053783189505339
0.2,0.2001953125,4,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-7.936719339340925e-05,7.936719339340925e-05,-0.00025923520227301905,-0.0002591479569673538,-8.724530566522675e-08,7.611743360618847e-15,-1.2802706513072839e-05,-1.2798438547179103e-05,-4.267965893735645e-09,1.8215532870090704e-17,-7.934048245682855e-05,2.671093658069949e-08,0.00033666213959857987,0.00848055724054575,0.009358723860025705,0.0001,0.7936719339340925
0.2,0.2001953125,5,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0015626501990482211,0.0015626501990482211,-0.0051040476941682875,-0.005107383243739605,3.335549571317417e-06,1.1125890942715805e-11,-0.0002520707993520981,-0.000252235506195575,1.6470684347690478e-07,2.712834428812561e-14,-0.0015636714076093224,1.0212085611012531e-06,0.0006530838615656253,0.00902465358376503,0.17315348279510281,0.0001,15.626501990482211
0.2,0.2001953125,6,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.003529379842802882,0.003529379842802882,0.011527930601150612,0.011527675203979015,2.5539717159704656e-07,6.522771525977124e-14,0.000569323575253358,0.0005693110288120806,1.2546441277398734e-08,1.5741318872721478e-16,0.003529301650657168,7.819214571398031e-08,2.2155132503174008e-05,0.008488927967846394,0.4157627271866546,0.0001,35.29379842802882
0.2,0.2001953125,7,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.001163642155006528,0.001163642155006528,-0.003800777078398982,-0.0038015905302017927,8.134518028105574e-07,6.617038354957459e-13,-0.00018770688945673764,-0.00018774716590996832,4.0276453230675326e-08,1.622192684842777e-15,-0.0011638912006067543,2.490456002264118e-07,0.0002139767016853298,0.008836591616272926,0.13168450071446502,0.0001,11.636421550065279
0.2,0.2001953125,8,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.00466172443702817,0.00466172443702817,-0.01522648119083454,-0.015225198119878769,-1.2830709557702658e-06,1.6462710775412233e-12,-0.0007519818612742766,-0.0007519185310229659,-6.33302513106896e-08,4.010720731075102e-15,-0.0046613316132920754,3.92823736094193e-07,8.427285777609811e-05,0.008879476226866245,0.5249999344469658,0.0001,46.617244370281696
0.2,0.2001953125,9,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0020877260249108076,0.0020877260249108076,-0.006819090548858215,-0.00681998860090971,8.980520514951032e-07,8.064974871945635e-13,-0.0003367706785869139,-0.0003368149627931416,4.4284206227713195e-08,1.9610909212186322e-15,-0.002088000971639583,2.749467287754305e-07,0.00013167940652802053,0.008763321675360203,0.23823455331793408,0.0001,20.877260249108076
0.2,0.2001953125,10,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.000505050818901509,0.000505050818901509,0.0016496356441269716,0.0016492982394993305,3.3740462764106534e-07,1.1384188275360594e-13,8.146964926090062e-05,8.145294850692153e-05,1.6700753979089476e-08,2.7891518347007294e-16,0.0005049475194340794,1.0329946742969071e-07,0.00020457466064089934,0.008544760756194592,0.059106490317516316,0.0001,5.0505081890150905
0.2,0.2001953125,11,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.001347576268017292,0.001347576268017292,-0.004401556757666479,-0.004402032122015953,4.7536434947398343e-07,2.2597126475082344e-13,-0.00021737726541354622,-0.00021740076772402972,2.3502310483500786e-08,5.52358598062871e-16,-0.0013477218050968486,1.455370795566159e-07,0.00010798747857771543,0.008678790181875229,0.15527236397897579,0.0001,13.47576268017292
0.2,0.2001953125,12,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.003437099978327751,0.003437099978327751,-0.011226519044181989,-0.011226627975702286,1.0893152029706199e-07,1.1866076114229229e-14,-0.000554437928282259,-0.0005544433370232582,5.4087409992421495e-09,2.925447919688297e-17,-0.0034371333286943766,3.3350366625446715e-08,9.702959831969953e-06,0.008734000846743584,0.3935309875323921,0.0001,34.37099978327751
0.2,0.2001953125,13,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0007082067895680666,0.0007082067895680666,-0.002313199226218939,-0.002314153127372265,9.539011533257237e-07,9.09927410316146e-13,-0.0001142406993335665,-0.00011428780271671712,4.7103383150627056e-08,2.218728704234777e-15,-0.0007084988350026773,2.9204543461065335e-07,0.0004122031260778993,0.008575104176998138,0.08258870970544716,0.0001,7.082067895680666
0.2,0.2001953125,14,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.00018429220654070377,0.00018429220654070377,-0.0006019493117654786,-0.0006022094748914242,2.601631259455594e-07,6.768485210176502e-14,-2.9728139954400402e-05,-2.9740949685219675e-05,1.2809730819273606e-08,1.6408920366224806e-16,-0.00018437185782629192,7.965128558814713e-08,0.0004320143351985502,0.008935654535889626,0.020624365657882476,0.0001,1.8429220654070377
0.2,0.2001953125,15,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.00024420800036750734,0.00024420800036750734,-0.0007976508638545027,-0.0007970137521624565,-6.371116920461835e-07,4.059113081419509e-13,-3.9393144990675845e-05,-3.936173743568361e-05,-3.1407554992236744e-08,9.864345105903751e-16,-0.00024401294288136169,1.950574861456526e-07,0.0007993735243809954,0.008991853334009647,0.02715880600986294,0.0001,2.4420800036750734
0.2,0.2001953125,16,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0023764576762914658,0.0023764576762914658,0.007762167969742589,0.007762928027659655,-7.600579170659316e-07,5.776880372946025e-13,0.0003833459250535276,0.000383383478038013,-3.755298448539137e-08,1.410226643760045e-15,0.002376690374872388,2.326985809220257e-07,9.790866466336409e-05,0.008870454505085945,0.2679070925767,0.0001,23.764576762914658
0.2,0.2001953125,17,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0034505436196923256,0.0034505436196923256,0.0112704296946589,0.011268028989434242,2.4007052246578092e-06,5.763385575699302e-12,0.0005566065194532294,0.0005564879975281656,1.1852192506383794e-07,1.4047446720838015e-14,0.003449808622152735,7.349975395904915e-07,0.00021305458362842208,0.008881957270205021,0.38848910377753676,0.0001,34.505436196923256
0.2,0.2001953125,18,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0005529639893211424,0.0005529639893211424,-0.0018061333088951797,-0.0018079234287142754,1.7901198190956123e-06,3.2045289667189076e-12,-8.919851345234056e-05,-8.928692841436714e-05,8.841496202657622e-08,7.817205510160915e-15,-0.0005535120506362485,5.480613151060505e-07,0.0009901524537289973,0.008806843310594559,0.06278798995503092,0.0001,5.529639893211424
0.2,0.2001953125,19,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0007039664778858423,0.0007039664778858423,-0.002299349195625148,-0.0022987183183431625,-6.308772819854994e-07,3.9800614492541126e-13,-0.00011355669548171831,-0.00011352560250088573,-3.10929808325876e-08,9.6677345705566e-16,-0.0007037733291205211,1.9314876532124537e-07,0.00027444740704029815,0.008200038224458694,0.08584917028631449,0.0001,7.039664778858423
0.2,0.2001953125,20,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.00194290850777179,0.00194290850777179,0.006346076489231317,0.006347286514937878,-1.2100257065607647e-06,1.4641622105378779e-12,0.00031341019309396586,0.0003134700236842036,-5.983059023776304e-08,3.5796995281991065e-15,0.001943278968046558,3.7046027476792323e-07,0.00019063669234290173,0.008393694646656513,0.2314723836833539,0.0001,19.4290850777179
0.2,0.2001953125,21,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0034153645392507315,0.0034153645392507315,0.011155525089315846,0.011155171319842339,3.537694735072927e-07,1.251528403856271e-13,0.0005509317888367514,0.0005509143229573965,1.7465879354893084e-08,3.0505694163968045e-16,0.00341525622953826,1.0830971247134669e-07,3.171349532564649e-05,0.008963391184806824,0.3810348637957318,0.0001,34.153645392507315
0.2,0.2001953125,22,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-9.143049828708172e-05,9.143049828708172e-05,-0.0002986372921099512,-0.0002998833078891039,1.2460157791526643e-06,1.5525553218974211e-12,-1.4748635876681015e-05,-1.4810197171755135e-05,6.15612950741199e-08,3.789793051202859e-15,-9.181197724691488e-05,3.814789598331612e-07,0.004155002117068336,0.00838937796652317,0.010898364414134684,0.0001,0.9143049828708172
0.2,0.2001953125,23,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.00498972600325942,0.00498972600325942,0.016297825013544116,0.0162985660135746,-7.410000304845787e-07,5.490810451781466e-13,0.0008048917300593765,0.0008049284806475043,-3.675058812780893e-08,1.3506057277398506e-15,0.0049899528670966165,2.26863837196091e-07,4.546412425897136e-05,0.00849023275077343,0.5877019099158235,0.0001,49.897260032594204
0.2,0.2001953125,24,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0006351862102746964,0.0006351862102746964,0.002074693820725014,0.0020750269759446383,-3.331552196244106e-07,1.1099240036298925e-13,0.00010246176390525117,0.000102478195913136,-1.6432007884836157e-08,2.7001088312731764e-16,0.0006352882087475662,1.0199847286988632e-07,0.00016055464506569447,0.008903018198907375,0.07134504233099846,0.0001,6.3518621027469635
0.2,0.2001953125,25,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.0013867946108803153,0.0013867946108803153,-0.004529654711118273,-0.00452804658561945,-1.608125498823304e-06,2.5860676199657004e-12,-0.0002237035686647589,-0.00022362415620591491,-7.941245884398587e-08,6.306338619647749e-15,-0.0013863022687664863,4.923421138289599e-07,0.0003551477372009493,0.008699889294803143,0.15940370778151322,0.0001,13.867946108803153
0.2,0.2001953125,26,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0010246720630675554,0.0010246720630675554,0.0033468623265552914,0.0033482294529676437,-1.3671264123523222e-06,1.8690346273513316e-12,0.00016528965098428386,0.000165357138030231,-6.748704594713626e-08,4.55450137067088e-15,0.001025090621139187,4.1855807163151786e-07,0.0004083132388494324,0.008869701065123081,0.11552498280880186,0.0001,10.246720630675554
0.2,0.2001953125,27,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,0.0017056124052032828,0.0017056124052032828,0.005571001795043449,0.005571051966398954,-5.017135550500901e-08,2.5171649132099977e-15,0.0002751320049914632,0.000275134458206594,-2.4532151307664167e-09,6.018264477821287e-18,0.001705627765615913,1.5360412630206766e-08,9.005723839550667e-06,0.008711827918887138,0.19578123226074468,0.0001,17.05612405203283
0.2,0.2001953125,28,410,0.019134938247560514,8,0.15307950598048412,3.099625587463379,-0.004830784630030394,0.004830784630030394,-0.01577867853403663,-0.01578061655163765,1.938017601017805e-06,3.755912221854809e-12,-0.0007792529280905396,-0.0007793486583977938,9.573030725421039e-08,9.164291726985527e-15,-0.004831377971584285,5.93341553891194e-07,0.00012281000521609532,0.008427994325757027,0.5731831849087629,0.0001,48.307846300303936
