task,precision,batch_id,h,n_pairs,n_batches,true_directional_nmse,rho_emp,V_dir,V_h_dep,V_total,V_cross,directional_corr,sign_agreement,dh_std,dh_zero_fraction,source_path,nmse_ci_low,nmse_ci_high,rho_ci_low,rho_ci_high,active_fraction,visible_cosine,visible_norm_ratio,p_clip
rte,int4,pooled,3e-06,256,4,207.51246363767478,207.5123606968319,6522951371219.904,1353593037752479.0,1352708614132700.0,-7407374990998.628,0.029231148353780063,0.50390625,714.0170019611417,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,166.51494444565898,258.8996535364932,166.51508737374667,258.89917245523367,0.010088492717608602,0.029748278892102523,27.939274174730702,0.02366209030151367
rte,int4,pooled,1e-05,256,4,62.05463157613478,62.0548165550638,6522951371219.904,404780550738653.06,394105638257019.1,-17197863852853.8,-0.038860664844230765,0.44921875,384.58934878730497,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,45.346818468977766,82.25702836655044,45.34675352023146,82.25732746814597,0.02728861323296109,0.055301008085584795,14.926380429772346,0.023672898610432945
rte,int4,pooled,3e-05,256,4,23.71863754432188,23.718587523412108,6522951371219.904,154715193009240.3,153166146714429.78,-8071997666030.443,0.07883563711507707,0.52734375,240.34000264429454,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,17.22342955335778,31.43921775764521,17.22341872629987,31.439150519783116,0.04597879319105966,0.0960691411369666,8.649210015355186,0.0237123171488444
rte,int4,pooled,0.0001,256,4,8.72184108690603,8.721830997783659,6522951371219.904,56892079466541.19,51152351888029.805,-12262678949731.291,0.021404164178867653,0.5,138.8927491565529,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,6.599139052066495,11.583537972702064,6.599121208147185,11.58350722549222,0.06772525832630376,0.17787001921739515,4.759128290987173,0.023819764455159504
rte,int4,pooled,0.0003,256,4,3.171945382020109,3.1719464386819953,6522951371219.904,20690452371636.812,15524799198087.926,-11688604544768.79,0.06701342416749798,0.50390625,76.50904873294041,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,2.4393813552827677,4.042869714156772,2.439383946292402,4.04286560577648,0.11299940958305991,0.3130095889880299,2.795301391470732,0.024198214213053383
rte,int4,pooled,0.001,256,4,1.303452756499144,1.3034576176915815,6522951371219.904,8502390654648.331,4573862232456.907,-10451479793411.328,0.2368668132350184,0.55859375,41.51833218039193,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.0752568758891792,1.589806092537795,1.0752606853058526,1.5898110731295263,0.26758277619580917,0.583856444228259,1.5961344247612543,0.02604071299235026
rte,int4,pooled,0.0015,256,4,1.1135816888073595,1.1135846910973137,6522951371219.904,7263858787762.716,3387201133663.297,-10399609025319.324,0.2802014899262232,0.5703125,35.67052051614417,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9365960205415254,1.3297365076052374,0.9365992113739944,1.329738772499175,0.36849944308840943,0.708641848880994,1.3458369163517703,0.027661482493082683
rte,int4,pooled,0.002,256,4,1.0428938208703606,1.0428964330550552,6522951371219.904,6802762718036.819,2851606256422.1904,-10474107832834.533,0.2968511795686106,0.57421875,32.71977584069851,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.8810017523246932,1.2229868643620918,0.8810051920782916,1.2229850199048191,0.4551899133186319,0.7944608739035213,1.2180548473582111,0.029521942138671875
rte,int4,pooled,0.003,256,4,1.5054004124178184,1.5053976642980462,6522951371219.904,9819635758564.182,4373549338537.298,-11969037791246.79,0.10267707141448124,0.5234375,40.55575982020612,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.2411148813756163,1.8538460420031462,1.241115148280245,1.853840249554548,0.5832467072297399,0.8871908307019029,1.1027374611392877,0.03380505243937175
rte,int4,pooled,0.005,256,4,1.7298809924231762,1.7298733391696641,6522951371219.904,11283879669773.516,5236015075328.6875,-12570815965664.732,0.04472789457443712,0.51953125,44.1242852879585,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.3021481514483255,2.1847550727862046,1.3021488061905275,2.184744096035804,0.7247931896760557,0.9508313453089096,1.0307716480963616,0.04486799240112304
rte,int4,pooled,0.01,256,4,1.4467437313466902,1.446744657176112,6522951371219.904,9437045045331.99,3185902999583.9326,-12774093416967.96,0.028965882196673266,0.46484375,34.64955887488299,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.2511658112920983,1.69843620157506,1.2511670857246315,1.6984389475759971,0.854128503453861,0.9810964241524509,0.9835511668085216,0.08579730987548827
rte,int4,pooled,0.03,256,4,1.1005437547264403,1.1005449047065283,6522951371219.904,7178800895244.528,909901637425.668,-12791850629038.766,0.04838380836542891,0.44921875,18.359098969344583,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.0044599903181803,1.2041398175319908,1.0044610057022543,1.2041409391913824,0.9503705766146958,0.9682254670427509,0.8471253642469444,0.34033584594726557
rte,int4,pooled,0.1,256,4,1.0924948263355523,1.092495093791336,6522951371219.904,7126292370097.213,669694085348.6759,-12979549655968.44,0.01742239539758049,0.48828125,15.873855785933543,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.010598475222272,1.180076298064294,1.0105994196213333,1.180075656819043,0.9850613820698532,0.8549568760766806,0.47605988859483833,0.745567003885905
