model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,best_dev_acc,final_dev_acc,loss,status,source_path,default_acc_reference,delta_vs_default
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,pilot,20,0.21875,0.21875,6.639680549502373,complete,outputs/opt13b_int4_dense_hpolicy_smoke_20260603_222133/summary_sst-5.csv,0.4695731153496821,-0.2508231153496821
facebook/opt-1.3b,sst-5,int4,dense,low_1e-6,1e-06,16,pilot,15,,,,failed_nan,outputs/opt13b_int4_dense_hpolicy_smoke_20260603_222133/summary_sst-5.csv,0.4695731153496821,
facebook/opt-1.3b,trec,int4,dense,formula_h,0.0003000868604142,16,pilot,20,0.1875,0.1875,9.477112665772438,complete,outputs/opt13b_int4_dense_hpolicy_smoke_20260603_222133/summary_trec.csv,0.722,-0.5345
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,pilot,20,0.125,0.125,9.321515455842018,complete,outputs/opt13b_int4_dense_hpolicy_smoke_20260603_222133/summary_trec.csv,0.722,-0.597
facebook/opt-1.3b,trec,int4,dense,low_1e-6,1e-06,16,pilot,20,0.09375,0.09375,,failed_nan,outputs/opt13b_int4_dense_hpolicy_smoke_20260603_222133/summary_trec.csv,0.722,-0.62825
facebook/opt-1.3b,mnli,int4,dense,formula_h,0.0001731491820902,16,pilot,0,0.3543555781966378,0.3543555781966378,1.1098465810769544,interrupted_with_eval,outputs/opt13b_int4_dense_mezo_option_full_b16_20260610_213027/summary_mezo_option.csv,0.4375,-0.08314442180336218
facebook/opt-1.3b,rte,int4,dense,formula_h,0.0002940821846582,16,pilot,0,0.5342960288808665,0.5342960288808665,0.6903483072916666,interrupted_with_eval,outputs/opt13b_int4_dense_mezo_option_full_b16_20260610_213027/summary_mezo_option.csv,0.6028880866425993,-0.06859205776173283
facebook/opt-1.3b,sst-2,int4,dense,formula_h,0.0005056172823939,16,pilot,0,0.6892201834862385,0.591743119266055,0.5595969460227272,interrupted_with_eval,outputs/opt13b_int4_dense_mezo_option_full_b16_20260610_213027/summary_mezo_option.csv,0.911697247706422,-0.22247706422018354
facebook/opt-1.3b,sst-5,int4,dense,formula_h,0.0006543479591531,16,pilot,0,0.3233424159854677,0.2225249772933696,1.498839447463768,interrupted_with_eval,outputs/opt13b_int4_dense_mezo_option_full_b16_20260610_213027/summary_mezo_option.csv,0.4695731153496821,-0.1462306993642144
facebook/opt-1.3b,trec,int4,dense,formula_h,0.0003443971570045,16,pilot,0,0.134,0.124,1.76556396484375,interrupted_with_eval,outputs/opt13b_int4_dense_mezo_option_full_b16_20260610_213027/summary_mezo_option.csv,0.722,-0.588
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,pilot,10,0.2109375,0.2109375,2.0313720703125,complete,outputs/opt13b_int4_dense_mezo_option_smoke_20260610_203503/summary_sst-5.csv,0.4695731153496821,-0.2586356153496821
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,pilot,3,0.1875,0.1875,2.04248046875,complete,outputs/opt13b_int4_dense_mezo_option_smoke_b64_20260610_203706/summary_sst-5.csv,0.4695731153496821,-0.2820731153496821
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,pilot,0,0.3746306673458991,0.3746306673458991,1.092421938619707,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv,0.4375,-0.06286933265410088
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,pilot,0,0.5270758122743683,0.4620938628158845,0.7020263671875,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv,0.6028880866425993,-0.07581227436823101
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,pilot,0,0.8520642201834863,0.8222477064220184,0.360693359375,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv,0.911697247706422,-0.059633027522935755
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,pilot,0,0.4132606721162579,0.36330608537693,1.3814254981884058,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv,0.4695731153496821,-0.056312443233424214
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,pilot,0,0.312,0.172,1.731170654296875,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv,0.722,-0.41
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,0.3447784004075395,1.0865347299979642,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv,0.4375,-0.038620733571064714
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,0.5703971119133574,0.6637098524305556,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv,0.6028880866425993,0.0
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,0.8692660550458715,0.2419672185724432,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv,0.911697247706422,0.0
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,0.4368755676657584,1.2059909986413044,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv,0.4695731153496821,0.0
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,0.602,0.82818603515625,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv,0.722,0.0
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,0.3447784004075395,1.0865347299979642,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mnli.csv,0.4375,-0.038620733571064714
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,0.5703971119133574,0.6637098524305556,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_rte.csv,0.6028880866425993,0.0
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,0.8692660550458715,0.2419672185724432,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_sst-2.csv,0.911697247706422,0.0
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,0.4368755676657584,1.2059909986413044,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_sst-5.csv,0.4695731153496821,0.0
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,0.602,0.82818603515625,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_trec.csv,0.722,0.0
facebook/opt-1.3b,rte,int4,dense,formula_h_maxseq256,0.0002940821846582,16,pilot,1000,0.5379061371841155,0.516245487364621,0.6894802517361112,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.6028880866425993,-0.06498194945848379
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr1e-6,0.001,16,pilot,0,0.3905540417801998,0.3905540417801998,1.406066009963768,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.4695731153496821,-0.07901907356948229
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr3e-6,0.001,16,pilot,1000,0.2724795640326976,0.2724795640326976,1.601831408514493,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.4695731153496821,-0.19709355131698453
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_codes_step0,0.0003443971570045,16,pilot,0,0.258,0.258,3.27923583984375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.722,-0.46399999999999997
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_human_verbalizer_step0,0.0003443971570045,16,pilot,0,0.018,0.018,3.8968505859375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.722,-0.704
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_person_verbalizer_step0,0.0003443971570045,16,pilot,0,0.018,0.018,3.6824951171875,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv,0.722,-0.704
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_codes_step0,0.0003443971570045,16,pilot,0,0.258,0.258,3.27923583984375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_trec.csv,0.722,-0.46399999999999997
facebook/opt-1.3b,mnli,int4,dense,large_5e-3,0.005,16,medium,2000,0.3578196637799287,0.3514009169638308,1.1310581865838762,complete,outputs/opt13b_int4_mnli_largeh_local_20260623/summary_mnli.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,0.346001018848701,1.1011442004275245,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4375,-0.05889582272032601
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,0.3291900152827305,1.1122442487785016,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,0.3904228222109017,1.086005095938518,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4375,-0.04707717778909831
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,0.5090252707581228,0.6725531684027778,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.6028880866425993,-0.04693140794223827
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,0.4332129963898917,0.6888292100694444,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.6028880866425993,-0.04332129963898923
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,0.5848375451263538,0.6570366753472222,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.6028880866425993,-0.0036101083032491488
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,0.5951834862385321,0.3182228781960227,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.911697247706422,-0.03555045871559637
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,0.5034403669724771,0.70654296875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,0.8887614678899083,0.2726950905539773,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.911697247706422,-0.014908256880733939
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,0.3251589464123524,1.2541468523550725,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4695731153496821,-0.028156221616712107
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,0.1907356948228883,1.6666666666666667,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4695731153496821,-0.2170753860127157
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,0.44141689373297,1.1908755095108696,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.4695731153496821,-0.0072661217075385975
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,0.192,1.57623291015625,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.722,-0.38799999999999996
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,0.148,1.725860595703125,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.722,-0.43
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,0.518,0.9831085205078124,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv,0.722,-0.061999999999999944
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,0.3291900152827305,1.1122442487785016,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,0.3904228222109017,1.086005095938518,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv,0.4375,-0.04707717778909831
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,0.346001018848701,1.1011442004275245,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv,0.4375,-0.05889582272032601
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,0.4332129963898917,0.6888292100694444,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv,0.6028880866425993,-0.04332129963898923
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,0.5848375451263538,0.6570366753472222,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv,0.6028880866425993,-0.0036101083032491488
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,0.5090252707581228,0.6725531684027778,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv,0.6028880866425993,-0.04693140794223827
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,0.5034403669724771,0.70654296875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,0.8887614678899083,0.2726950905539773,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv,0.911697247706422,-0.014908256880733939
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,0.5951834862385321,0.3182228781960227,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv,0.911697247706422,-0.03555045871559637
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,0.1907356948228883,1.6666666666666667,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv,0.4695731153496821,-0.2170753860127157
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,0.44141689373297,1.1908755095108696,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv,0.4695731153496821,-0.0072661217075385975
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,0.3251589464123524,1.2541468523550725,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv,0.4695731153496821,-0.028156221616712107
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,0.148,1.725860595703125,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv,0.722,-0.43
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,0.518,0.9831085205078124,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv,0.722,-0.061999999999999944
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,0.192,1.57623291015625,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv,0.722,-0.38799999999999996
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,0.3578196637799287,1.199536848534202,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,0.51985559566787,0.7020263671875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv,0.6028880866425993,-0.07581227436823101
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,0.5607798165137615,1.0521484375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,0.2306993642143505,2.0108271059782608,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv,0.4695731153496821,-0.2388737511353316
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,0.264,3.27923583984375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv,0.722,-0.45799999999999996
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,0.3578196637799287,1.199536848534202,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mnli.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,0.51985559566787,0.7020263671875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_rte.csv,0.6028880866425993,-0.07581227436823101
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,0.5607798165137615,1.0521484375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_sst-2.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,0.2306993642143505,2.0108271059782608,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_sst-5.csv,0.4695731153496821,-0.2388737511353316
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,0.264,3.27923583984375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_trec.csv,0.722,-0.45799999999999996
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.34375,0.34375,1.5662841796875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.375,0.375,1.5792236328125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,0.0
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.34375,0.34375,1.688720703125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.34375,0.34375,1.5833740234375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.25,0.25,1.722412109375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.25,0.25,1.7506103515625,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.1875,0.1875,1.8277587890625,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.1875
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.25,0.25,1.7413330078125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.375,-0.125
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.259765625,0.259765625,1.583251953125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.22735381293911
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.283203125,0.27734375,1.564453125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.20391631293911
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.3046875,0.283203125,1.566162109375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.18243193793911
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.26171875,0.2578125,1.5731201171875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.22540068793911
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.275390625,0.275390625,1.567138671875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.28515625,0.28515625,1.5673828125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.20196318793911
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.275390625,0.2734375,1.5701904296875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.255859375,0.255859375,1.56982421875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv,0.48711943793911,-0.23126006293911
roberta-large,sst-5,int4,dense,1e-5,1e-05,16,medium,5485,0.2599531615925058,0.2599531615925058,3.076780225409836,failed,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.21896955503512877
roberta-large,sst-5,int4,dense,1e-3,0.001,16,full,20000,0.4789227166276346,0.4789227166276346,1.355313231850117,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,0.0
roberta-large,sst-5,int4,dense,3e-5,3e-05,16,full,20000,0.2833723653395784,0.2599531615925058,1.5931073441159251,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.1955503512880562
roberta-large,sst-5,int4,dense,1p5e-3,0.0015,16,full,20000,0.4168618266978923,0.3747072599531616,1.5062070038056206,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.06206088992974229
roberta-large,sst-5,int4,dense,1e-4,0.0001,16,full,20000,0.3231850117096019,0.2014051522248243,1.5468292593676816,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.15573770491803268
roberta-large,sst-5,int4,dense,2e-3,0.002,16,full,20000,0.455503512880562,0.4519906323185012,1.4521896040690867,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.02341920374707257
roberta-large,sst-5,int4,dense,3e-4,0.0003,16,full,20000,0.4578454332552693,0.3653395784543325,1.363192055766979,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.021077283372365307
roberta-large,sst-5,int4,dense,3e-3,0.003,16,full,20000,0.3430913348946136,0.3278688524590163,1.5639591261709602,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.135831381733021
roberta-large,sst-5,int4,dense,4e-3,0.004,16,full,20000,0.3149882903981265,0.275175644028103,1.5574159287177989,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.1639344262295081
roberta-large,sst-5,int4,dense,5e-3,0.005,16,full,20000,0.2704918032786885,0.2599531615925058,1.6029507281908666,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.2084309133489461
roberta-large,sst-5,int4,dense,1e-2,0.01,16,full,20000,0.2576112412177986,0.2400468384074941,1.610170887002342,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv,0.4789227166276346,-0.22131147540983598
roberta-large,sst-5,int8,dense,1e-2,0.01,16,full,20000,0.2716627634660422,0.2704918032786885,1.5978689439402811,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.21545667447306782
roberta-large,sst-5,int8,dense,1e-3,0.001,16,full,20000,0.4765807962529274,0.4765807962529274,1.2940505159543323,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.010538641686182626
roberta-large,sst-5,int8,dense,1e-4,0.0001,16,full,20000,0.4578454332552693,0.4578454332552693,1.2812751573477752,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,1e-5,1e-05,16,full,20000,0.3395784543325527,0.2482435597189695,1.550593713407494,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.14754098360655732
roberta-large,sst-5,int8,dense,1p5e-3,0.0015,16,full,20000,0.4578454332552693,0.4578454332552693,1.3665013905152226,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,2e-3,0.002,16,full,20000,0.4613583138173302,0.4613583138173302,1.4025816012880563,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.025761124121779777
roberta-large,sst-5,int8,dense,3e-3,0.003,16,full,20000,0.3653395784543325,0.3594847775175644,1.4986163458723654,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.12177985948477749
