model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,accuracy,last_accuracy,loss,status,source_path
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.4613583138173302,0.4613583138173302,1.3590304851531982,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.3266978922716627,0.3266978922716627,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4800936768149882,0.4718969555035129,1.2217601537704468,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4355971896955503,0.4355971896955503,1.45703125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3887587822014051,0.3887587822014051,1.4804675579071045,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3372365339578454,0.3372365339578454,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.477751756440281,0.4695550351288056,1.228054761886597,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.4473067915690866,0.4473067915690866,1.4482421875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.477751756440281,0.477751756440281,1.2346433401107788,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.4578454332552693,0.4578454332552693,1.392578125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2775175644028103,0.275175644028103,1.6413358449935913,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2622950819672131,0.2611241217798595,1.615234375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2810304449648712,0.2810304449648712,1.6235543489456177,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2810304449648712,0.2810304449648712,1.6235543489456177,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2810304449648712,0.2810304449648712,1.6235543489456177,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,medium,19990,0.4824355971896955,0.477751756440281,1.2051464319229126,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,medium,19990,0.4637002341920375,0.4637002341920375,1.380859375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,medium,19990,0.4812646370023419,0.4800936768149882,1.232218623161316,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,medium,19990,0.4379391100702576,0.4379391100702576,1.46875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,medium,19990,0.48711943793911,0.4800936768149882,1.2054637670516968,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,medium,19990,0.4566744730679157,0.4566744730679157,1.3984375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,medium,19990,0.4800936768149882,0.4800936768149882,1.277140974998474,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,medium,19990,0.4086651053864168,0.4086651053864168,1.4853515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,medium,19990,0.4836065573770491,0.477751756440281,1.2052714824676514,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,medium,19990,0.4637002341920375,0.4637002341920375,1.4072265625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.4613583138173302,0.4613583138173302,1.3590304851531982,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.3266978922716627,0.3266978922716627,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4800936768149882,0.4718969555035129,1.2217601537704468,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4355971896955503,0.4355971896955503,1.45703125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3887587822014051,0.3887587822014051,1.4804675579071045,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3372365339578454,0.3372365339578454,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.477751756440281,0.4695550351288056,1.228054761886597,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.4473067915690866,0.4473067915690866,1.4482421875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.477751756440281,0.477751756440281,1.2346433401107788,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.4578454332552693,0.4578454332552693,1.392578125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2775175644028103,0.275175644028103,1.6413358449935913,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2622950819672131,0.2611241217798595,1.615234375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2962529274004684,0.2740046838407494,1.5518829822540283,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2482435597189695,0.2482435597189695,1.7724609375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,0.4508196721311475,0.4508196721311475,1.309429407119751,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,0.4812646370023419,0.477751756440281,1.2079410552978516,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2125359773635864,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.2142857142857142,0.2014051522248243,1.6201171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.4824355971896955,0.4824355971896955,1.21710205078125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.3021077283372365,0.2622950819672131,1.552734375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2141931056976318,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4566744730679157,0.4566744730679157,1.3701171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2962529274004684,0.2740046838407494,1.5518829822540283,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2482435597189695,0.2482435597189695,1.7724609375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,0.4508196721311475,0.4508196721311475,1.309429407119751,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,0.4812646370023419,0.477751756440281,1.2079410552978516,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2125359773635864,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.2142857142857142,0.2014051522248243,1.6201171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.4824355971896955,0.4824355971896955,1.21710205078125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.3021077283372365,0.2622950819672131,1.552734375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2141931056976318,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4566744730679157,0.4566744730679157,1.3701171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2482435597189695,0.2482435597189695,1.7724609375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.2142857142857142,0.2014051522248243,1.6201171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.3021077283372365,0.2622950819672131,1.552734375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4566744730679157,0.4566744730679157,1.3701171875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,1e-09,16,medium,19990,0.2962529274004684,0.2740046838407494,1.5518829822540283,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,medium,19990,0.4508196721311475,0.4508196721311475,1.309429407119751,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,1e-07,16,medium,19990,0.4812646370023419,0.477751756440281,1.2079410552978516,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,3e-07,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2125359773635864,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,1e-06,16,medium,19990,0.4824355971896955,0.4824355971896955,1.21710205078125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,3e-06,16,medium,19990,0.4800936768149882,0.4800936768149882,1.2141931056976318,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/summaries/summary_fp32.csv
roberta-large,sst-5,int8,dense,nan,0.0001,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0003,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0007,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.001,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0015,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.002,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0025,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.004,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.005,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.01,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.002,16,medium,5000,0.4742388758782201,0.360655737704918,1.2063788175582886,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,20,0.2868852459016393,0.2857142857142857,1.6037452220916748,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0006,16,pilot,20,0.2798594847775175,0.2798594847775175,1.620218276977539,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,100,0.284543325526932,0.284543325526932,1.570970892906189,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,10,0.2786885245901639,0.2786885245901639,1.6190215349197388,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,medium,2000,0.4601873536299766,0.4473067915690866,1.3286744356155396,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,20,0.2822014051522248,0.2822014051522248,1.6091246604919434,completed,experiments/main_latest/roberta-large/sst5/gptq256_int8_rerun_seed16_20260517/07_summaries/gptq256_all_runs_summary.csv
roberta-large,sst-5,int8,dense,nan,0.001,16,medium,5000,0.48711943793911,0.2564402810304449,1.2060647010803225,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/03_dense_fp16master_training/dense_training_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0015,16,medium,5000,0.4859484777517564,0.3091334894613583,1.1974252462387085,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/03_dense_fp16master_training/dense_training_summary.csv
roberta-large,sst-5,int8,dense,nan,0.002,16,medium,5000,0.4742388758782201,0.360655737704918,1.2063788175582886,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/03_dense_fp16master_training/dense_training_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0001,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0003,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0007,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.001,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0015,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
