model,task,precision,perturbation_mode,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,disp_rms,relative_disp,locality_proxy,source_path,p_clip_base,p_clip_delta,p_active_norm,locality_rel_disp_limit,locality_relaxed_for_int4,score_geom,nMSE_loss,corr_loss,normalized_curve,metric_type,merge_source
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.233696251385256,0.0211988304093567,1.7999400817620808,0.5600798204951987,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.431484359396704,0.0128837719298245,2.059182711902084,0.4435762873728956,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.394008536578892,0.0135233918128654,2.0465412784327897,0.4424036314702904,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.4785192506029734,0.0209932383040935,1.8789885056961004,0.5401467591229506,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.849956011155647,0.0236659356725146,1.6765382481116555,0.5766021786605277,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.507177855541212,0.0174524853801169,1.840596550225568,0.5101519869323679,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.258456967459415,0.0186631944444444,1.763844262704193,0.5398852383370591,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.659750395339197,0.0135462353801169,2.1429510881614617,0.4569120122654166,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.6203572126493473,0.013797514619883,2.166495253449469,0.4758595191706071,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.334375187768645,0.0228207236842105,1.8462533758641408,0.558690396811158,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.8670069371699447,0.0264985380116959,1.7031030549506807,0.6112599743699443,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.6780203358987325,0.0175895467836257,1.9247190324841288,0.5205932441611797,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.15106976522762,0.0209247076023391,1.7589439412269825,0.5543127771417934,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.1266664410013645,0.0129294590643274,1.959250564925247,0.443248013824451,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.8891219699393296,0.0138203581871345,2.196821569354811,0.462593734217609,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.7731262285542635,0.0245339912280701,1.6748150087745388,0.6030772547332619,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.4660760215270503,0.0257218567251461,1.5670937774138127,0.6302413222505335,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.445707427355214,0.0168357090643274,1.793116664969434,0.4950418058875948,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.6939087367144627,0.0194170321637426,1.9195589926773875,0.5172244519989025,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.3458820723260065,0.0132949561403508,2.0482468005454613,0.4470260179313993,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,4.241293981303676,0.014391447368421,2.2844704152303588,0.4568376186502295,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.8362816290635853,0.0237573099415204,1.6774448646545903,0.5861509983897871,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.3962788737273473,0.0261558845029239,1.5380822775406324,0.6360191919752034,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.188754945257786,0.0189144736842105,1.7477555433974743,0.5382515578641724,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.36687652502984,0.022797880116959,1.8902058532720745,0.581042927260911,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,4.325799927615459,0.0140031067251462,2.282274020738833,0.4318801128154566,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.4199098349539896,0.012563961988304,2.0520308608145768,0.446453298076956,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.924686352931434,0.0240085891812865,1.7165879552248056,0.5876177965893088,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.5795374155790036,0.0257903874269005,1.6158237955092998,0.6237378005542017,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.4995608929400643,0.0221125730994152,1.895834451878717,0.5497691082848251,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.917809671167644,0.0208333333333333,1.6724461767074337,0.5634898449775249,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,4.182617040106621,0.0132264254385964,2.2191035429134254,0.4086350864561501,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,3.8369173945725192,0.0143686038011695,2.203977188280548,0.4586765991584169,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.9636485726839576,0.020376461988304,1.7186560023259096,0.5729313919796919,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.7400139176669611,0.0247852704678362,1.6541328423184083,0.605319053807608,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,2.0388813311937177,0.0262244152046783,1.7963660266897217,0.6047749036533848,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,1.9829983245608285,0.0267498172514619,1.773949916132812,0.6069172071382283,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,4.855571766627774,0.008406432748538,2.3105226135678096,0.3718348071940716,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0001,6.153784031857156,0.0058251096491228,2.55504393338441,0.3247525665406693,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.3688519189666436,0.0491365131578947,1.1532916863176577,0.8479143347855139,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2754622851012573,0.0544590643274853,1.117753818122959,0.8811916944435907,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2543115717868412,0.0567891081871345,1.1068707409438914,0.8896882399628178,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2094312335181809,0.0614263523391812,1.0936766924498853,0.9052768234154824,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.713984390254779,0.0402046783625731,1.3117929049676422,0.7593421900680978,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6344586890825314,0.0412554824561403,1.2858812505417028,0.780297584898822,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.720412806724506,0.0386056286549707,1.302084432215735,0.7541261857197532,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.7996363119889431,0.0378746345029239,1.3203027423224394,0.7391597408472134,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.253820369487383,0.0562637061403508,1.1035945477223426,0.8874696775924162,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2032752872236198,0.064578764619883,1.1030672243930144,0.9115918810629856,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.7335299730738634,0.0386741593567251,1.3085564721254,0.747907388280037,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5974411515180467,0.0431743421052631,1.284848891848415,0.7971821066079504,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.7050519100198702,0.0395879020467836,1.294446958196727,0.7551272132358525,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.777884469839622,0.04203216374269,1.3590692423424189,0.7609656809268275,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.1859825891636428,0.0655610380116959,1.096150138067515,0.9185999719288356,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.1467406234195173,0.0653782894736842,1.0536087873352669,0.930913515707578,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6927641846762012,0.0392909356725146,1.310476949979101,0.7680768761107809,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5167354572261826,0.0449332967836257,1.2424055205242874,0.8116356752370737,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5295011348254194,0.0429002192982456,1.2147811735623757,0.7976431936419227,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6299732538630752,0.0460069444444444,1.303108632943431,0.7938420174082238,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2757181420464412,0.0547331871345029,1.1234761665445927,0.8837744577527066,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2152142216274901,0.0603070175438596,1.0964431899724218,0.9040259937504468,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5793838393467706,0.0390625,1.2524285645354742,0.7941786199489069,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5530176154437176,0.0441794590643274,1.2491712101125407,0.8027727974853045,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4878406734645328,0.0448419225146198,1.2027785694454327,0.8110713329905542,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4641971699569079,0.0481999269005848,1.206559564461278,0.8214120772499579,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2842455444638206,0.0546646564327485,1.139170982251151,0.8812116193333195,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2249245905251778,0.0590049342105263,1.1086217180533486,0.902319506805742,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6090968434845874,0.0398391812865497,1.24363239075294,0.7742312602301011,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5265419102976924,0.047765899122807,1.2393467272477523,0.807470232893822,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4836222005171104,0.0486796418128655,1.2258998760827111,0.8206859750030502,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4888520813102682,0.0459155701754386,1.2247437710570723,0.8195629662798042,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.3535183925260216,0.0525402046783625,1.1616802783216504,0.856179287582692,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2736568802487931,0.0563093932748538,1.1249635130324562,0.8881160695409801,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6168368084021392,0.0440880847953216,1.2749260710451795,0.7844730641367323,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4857842967915339,0.0451845760233918,1.2084238907403944,0.8130026621396056,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5456493693927177,0.0442708333333333,1.2425792508918805,0.8024848811803119,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5491258095023208,0.0433114035087719,1.2143697400327809,0.7930053332590457,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.341496021919937,0.0530656067251462,1.1653113889997322,0.8617834550609555,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2400119227730986,0.0580455043859649,1.1059398536401297,0.8951473556571368,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.575973643712006,0.0453901681286549,1.263263390273832,0.7964275546975099,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5075448810024704,0.0463724415204678,1.221475641544892,0.8087257210782703,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5914817213002868,0.0412783260233918,1.2405018042920646,0.7820373583368815,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5494727656716304,0.0442479897660818,1.2333463837933205,0.7953487787030863,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.3400369465704437,0.0524259868421052,1.1621098557984206,0.8618610397420912,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2409354218832967,0.0592790570175438,1.121870467972073,0.8990061171107293,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5596460417847423,0.043859649122807,1.263899986786769,0.80324817843091,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.478228842801487,0.0485197368421052,1.2057427877827174,0.8161168195606021,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.676108184427905,0.0405930190058479,1.3053264384240466,0.7726886120744606,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6143115539182512,0.0419179459064327,1.257142413617423,0.7790101576473135,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2969196025492511,0.0546189692982456,1.1523364591681986,0.8796804657530854,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2101099036395586,0.0616547880116959,1.1084818153291434,0.909341251209503,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5409705841489489,0.0457556652046783,1.2481468864866967,0.8051035900106651,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.4562703471359345,0.0487253289473684,1.2094881500923835,0.8274398854124934,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.6020600494979486,0.0425575657894736,1.2793625866035414,0.7925242540148766,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5931153363428704,0.0437682748538011,1.2856230400473112,0.7977406310671321,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.3281878137715514,0.0532026681286549,1.162829729420089,0.8656156243012015,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.2271481415160703,0.0601927997076023,1.104572205137582,0.9002183697089813,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,0.0003,0.5072889716070093,0.047171966374269,1.243441272620429,0.8199971754807349,,,,,,,,,,interval_aware_h_probe/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
