precision,h,direction_seed,batch_index,direction_index,d_star,d_h,e_h,norm_u2,vector_error_h,z_dir_norm2,loss_plus,loss_minus,loss_base
fp16,0.0003,730059,0,59,-26.618401213139123,-26.041666666666668,0.5767345464724549,407952814.2136188,135694381.66925555,289050593559.06903,1.943359375,1.958984375,1.951171875
fp16,0.001,730059,0,59,-26.618401213139123,-26.3671875,0.2512137131391228,407952814.2136188,25745220.688848708,289050593559.06903,1.9228515625,1.9755859375,1.951171875
fp16,0.0015,730059,0,59,-26.618401213139123,-25.71614583333333,0.9022553798057906,407952814.2136188,332100014.03214854,289050593559.06903,1.908203125,1.9853515625,1.951171875
fp16,0.002,730059,0,59,-26.618401213139123,-25.390625,1.2277762131391228,407952814.2136188,614962117.7775234,289050593559.06903,1.89453125,1.99609375,1.951171875
fp16,0.003,730059,0,59,-26.618401213139123,-23.600260416666668,3.018140796472455,407952814.2136188,3716113114.338992,289050593559.06903,1.8701171875,2.01171875,1.951171875
fp16,0.005,730059,0,59,-26.618401213139123,-21.09375,5.524651213139123,407952814.2136188,12451442385.1829,289050593559.06903,1.83203125,2.04296875,1.951171875
fp16,1e-06,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,3e-06,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,5e-06,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,7e-06,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,1e-05,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,2e-05,730060,0,60,-19.307566120312963,-24.4140625,-5.106496379687034,407950110.20737153,10637831611.04604,152076502341.1196,1.951171875,1.9521484375,1.951171875
fp16,3e-05,730060,0,60,-19.307566120312963,0.0,19.307566120312963,407950110.20737153,152076502649.88678,152076502341.1196,1.951171875,1.951171875,1.951171875
fp16,5e-05,730060,0,60,-19.307566120312963,-19.53125,-0.2236838796870373,407950110.20737153,20411570.827259462,152076502341.1196,1.9501953125,1.9521484375,1.951171875
fp16,7e-05,730060,0,60,-19.307566120312963,-13.950892857142858,5.356673263170105,407950110.20737153,11705699431.793695,152076502341.1196,1.9501953125,1.9521484375,1.951171875
fp16,0.0001,730060,0,60,-19.307566120312963,-19.53125,-0.2236838796870373,407950110.20737153,20411570.827259462,152076502341.1196,1.94921875,1.953125,1.951171875
fp16,0.0003,730060,0,60,-19.307566120312963,-19.53125,-0.2236838796870373,407950110.20737153,20411570.827259462,152076502341.1196,1.9453125,1.95703125,1.951171875
fp16,0.001,730060,0,60,-19.307566120312963,-18.06640625,1.2411598703129627,407950110.20737153,628438097.9403466,152076502341.1196,1.9296875,1.9658203125,1.951171875
fp16,0.0015,730060,0,60,-19.307566120312963,-17.903645833333332,1.4039202869796306,407950110.20737153,804066473.8639879,152076502341.1196,1.91796875,1.9716796875,1.951171875
fp16,0.002,730060,0,60,-19.307566120312963,-17.578125,1.7294411203129627,407950110.20737153,1220165149.4579115,152076502341.1196,1.9052734375,1.9755859375,1.951171875
fp16,0.003,730060,0,60,-19.307566120312963,-17.08984375,2.2177223703129627,407950110.20737153,2006417972.2154117,152076502341.1196,1.880859375,1.9833984375,1.951171875
fp16,0.005,730060,0,60,-19.307566120312963,-13.4765625,5.831003620312963,407950110.20737153,13870549830.75808,152076502341.1196,1.8447265625,1.9794921875,1.951171875
fp16,1e-06,730061,0,61,-34.93377344259235,0.0,34.93377344259235,407917709.81401,497809934637.797,497809932633.8569,1.951171875,1.951171875,1.951171875
fp16,3e-06,730061,0,61,-34.93377344259235,0.0,34.93377344259235,407917709.81401,497809934637.797,497809932633.8569,1.951171875,1.951171875,1.951171875
fp16,5e-06,730061,0,61,-34.93377344259235,0.0,34.93377344259235,407917709.81401,497809934637.797,497809932633.8569,1.951171875,1.951171875,1.951171875
fp16,7e-06,730061,0,61,-34.93377344259235,0.0,34.93377344259235,407917709.81401,497809934637.797,497809932633.8569,1.951171875,1.951171875,1.951171875
fp16,1e-05,730061,0,61,-34.93377344259235,0.0,34.93377344259235,407917709.81401,497809934637.797,497809932633.8569,1.951171875,1.951171875,1.951171875
fp16,2e-05,730061,0,61,-34.93377344259235,-48.82812499999999,-13.894351557407646,407917709.81401,78749739754.23729,497809932633.8569,1.9501953125,1.9521484375,1.951171875
fp16,3e-05,730061,0,61,-34.93377344259235,-32.552083333333336,2.3816901092590115,407917709.81401,2313891906.046668,497809932633.8569,1.9501953125,1.9521484375,1.951171875
fp16,5e-05,730061,0,61,-34.93377344259235,-39.0625,-4.128726557407653,407917709.81401,6953521508.197683,497809932633.8569,1.94921875,1.953125,1.951171875
fp16,7e-05,730061,0,61,-34.93377344259235,-27.901785714285715,7.031987728306632,407917709.81401,20171062220.530857,497809932633.8569,1.94921875,1.953125,1.951171875
fp16,0.0001,730061,0,61,-34.93377344259235,-39.0625,-4.128726557407653,407917709.81401,6953521508.197683,497809932633.8569,1.947265625,1.955078125,1.951171875
fp16,0.0003,730061,0,61,-34.93377344259235,-34.1796875,0.7540859425923472,407917709.81401,231960614.4437668,497809932633.8569,1.9404296875,1.9609375,1.951171875
fp16,0.001,730061,0,61,-34.93377344259235,-33.203125,1.7306484425923472,407917709.81401,1221772294.0342577,497809932633.8569,1.9150390625,1.9814453125,1.951171875
fp16,0.0015,730061,0,61,-34.93377344259235,-33.528645833333336,1.4051276092590117,407917709.81401,805386035.7136737,497809932633.8569,1.8935546875,1.994140625,1.951171875
fp16,0.002,730061,0,61,-34.93377344259235,-33.203125,1.7306484425923472,407917709.81401,1221772294.0342577,497809932633.8569,1.87109375,2.00390625,1.951171875
fp16,0.003,730061,0,61,-34.93377344259235,-33.203125,1.7306484425923472,407917709.81401,1221772294.0342577,497809932633.8569,1.828125,2.02734375,1.951171875
fp16,0.005,730061,0,61,-34.93377344259235,-31.0546875,3.879085942592347,407917709.81401,6138063316.253766,497809932633.8569,1.767578125,2.078125,1.951171875
fp16,1e-06,730062,0,62,19.54040363443944,0.0,-19.54040363443944,407904876.11769205,155749247770.095,155749247443.23727,1.951171875,1.951171875,1.951171875
fp16,3e-06,730062,0,62,19.54040363443944,0.0,-19.54040363443944,407904876.11769205,155749247770.095,155749247443.23727,1.951171875,1.951171875,1.951171875
fp16,5e-06,730062,0,62,19.54040363443944,97.65625,78.11584636556054,407904876.11769205,2489070410931.904,155749247443.23727,1.9521484375,1.951171875,1.951171875
fp16,7e-06,730062,0,62,19.54040363443944,0.0,-19.54040363443944,407904876.11769205,155749247770.095,155749247443.23727,1.951171875,1.951171875,1.951171875
fp16,1e-05,730062,0,62,19.54040363443944,0.0,-19.54040363443944,407904876.11769205,155749247770.095,155749247443.23727,1.951171875,1.951171875,1.951171875
fp16,2e-05,730062,0,62,19.54040363443944,0.0,-19.54040363443944,407904876.11769205,155749247770.095,155749247443.23727,1.951171875,1.951171875,1.951171875
fp16,3e-05,730062,0,62,19.54040363443944,32.552083333333336,13.0116796988939,407904876.11769205,69059849067.77365,155749247443.23727,1.9521484375,1.9501953125,1.951171875
fp16,5e-05,730062,0,62,19.54040363443944,19.53125,-0.0091536344394356,407904876.11769205,34177.95123072989,155749247443.23727,1.9521484375,1.9501953125,1.951171875
fp16,7e-05,730062,0,62,19.54040363443944,20.92633928571429,1.3859356512748526,407904876.11769205,783510877.195536,155749247443.23727,1.953125,1.9501953125,1.951171875
fp16,0.0001,730062,0,62,19.54040363443944,19.53125,-0.0091536344394356,407904876.11769205,34177.95123072989,155749247443.23727,1.953125,1.94921875,1.951171875
fp16,0.0003,730062,0,62,19.54040363443944,19.53125,-0.0091536344394356,407904876.11769205,34177.95123072989,155749247443.23727,1.95703125,1.9453125,1.951171875
fp16,0.001,730062,0,62,19.54040363443944,20.01953125,0.4791276155605644,407904876.11769205,93639978.02337554,155749247443.23727,1.9736328125,1.93359375,1.951171875
fp16,0.0015,730062,0,62,19.54040363443944,20.83333333333333,1.2929296988938963,407904876.11769205,681881204.6884114,155749247443.23727,1.9873046875,1.9248046875,1.951171875
fp16,0.002,730062,0,62,19.54040363443944,21.240234375,1.6998307405605644,407904876.11769205,1178610361.713804,155749247443.23727,2.001953125,1.9169921875,1.951171875
fp16,0.003,730062,0,62,19.54040363443944,21.97265625,2.4322526155605644,407904876.11769205,2413105197.763535,155749247443.23727,2.037109375,1.9052734375,1.951171875
fp16,0.005,730062,0,62,19.54040363443944,22.4609375,2.9205338655605644,407904876.11769205,3479232007.56147,155749247443.23727,2.130859375,1.90625,1.951171875
fp16,1e-06,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,3e-06,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,5e-06,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,7e-06,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,1e-05,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,2e-05,730063,0,63,17.095379002832946,0.0,-17.095379002832946,407948260.6087695,119223688226.50534,119223688078.7984,1.951171875,1.951171875,1.951171875
fp16,3e-05,730063,0,63,17.095379002832946,32.552083333333336,15.45670433050039,407948260.6087695,97462800131.39755,119223688078.7984,1.9521484375,1.9501953125,1.951171875
fp16,5e-05,730063,0,63,17.095379002832946,19.53125,2.4358709971670542,407948260.6087695,2420547752.057461,119223688078.7984,1.9521484375,1.9501953125,1.951171875
fp16,7e-05,730063,0,63,17.095379002832946,13.950892857142858,-3.144486145690088,407948260.6087695,4033708004.741592,119223688078.7984,1.9521484375,1.9501953125,1.951171875
fp16,0.0001,730063,0,63,17.095379002832946,19.53125,2.4358709971670542,407948260.6087695,2420547752.057461,119223688078.7984,1.953125,1.94921875,1.951171875
fp16,0.0003,730063,0,63,17.095379002832946,17.903645833333336,0.8082668305003899,407948260.6087695,266510668.7696289,119223688078.7984,1.95703125,1.9462890625,1.951171875
fp16,0.001,730063,0,63,17.095379002832946,17.08984375,-0.0055352528329457,407948260.6087695,12499.136516804932,119223688078.7984,1.96875,1.9345703125,1.951171875
fp16,0.0015,730063,0,63,17.095379002832946,17.252604166666668,0.1572251638337221,407948260.6087695,10084379.889229404,119223688078.7984,1.978515625,1.9267578125,1.951171875
fp16,0.002,730063,0,63,17.095379002832946,17.822265625,0.7268866221670542,407948260.6087695,215545240.6459921,119223688078.7984,1.98828125,1.9169921875,1.951171875
fp16,0.003,730063,0,63,17.095379002832946,19.85677083333333,2.7613918305003864,407948260.6087695,3110721687.758483,119223688078.7984,2.01171875,1.892578125,1.951171875
fp16,0.005,730063,0,63,17.095379002832946,25.5859375,8.490558497167054,407948260.6087695,29408820235.107586,119223688078.7984,2.064453125,1.80859375,1.951171875
int8,1e-05,730000,0,0,25.33278486992297,292.96875,267.635965130077,407932149.446516,29219775943129.438,261790451944.09827,2.1328125,2.126953125,2.13671875
int8,3e-05,730000,0,0,25.33278486992297,97.65625,72.32346513007703,407932149.446516,2133764007458.028,261790451944.09827,2.134765625,2.12890625,2.13671875
int8,0.0001,730000,0,0,25.33278486992297,19.53125,-5.801534869922975,407932149.446516,13730101492.724712,261790451944.09827,2.140625,2.13671875,2.13671875
int8,0.0003,730000,0,0,25.33278486992297,13.020833333333334,-12.31195153658964,407932149.446516,61836048392.32719,261790451944.09827,2.138671875,2.130859375,2.13671875
int8,0.001,730000,0,0,25.33278486992297,23.4375,-1.8952848699229747,407932149.446516,1465335006.874194,261790451944.09827,2.1640625,2.1171875,2.13671875
int8,0.0015,730000,0,0,25.33278486992297,26.69270833333333,1.3599234634103574,407932149.446516,754426382.8852553,261790451944.09827,2.17578125,2.095703125,2.13671875
int8,0.002,730000,0,0,25.33278486992297,20.5078125,-4.824972369922975,407932149.446516,9496806629.971466,261790451944.09827,2.181640625,2.099609375,2.13671875
int8,0.003,730000,0,0,25.33278486992297,30.2734375,4.940652630077025,407932149.446516,9957643516.428244,261790451944.09827,2.224609375,2.04296875,2.13671875
int8,0.005,730000,0,0,25.33278486992297,35.64453125,10.311746380077023,407932149.446516,43376287577.32112,261790451944.09827,2.287109375,1.9306640625,2.13671875
int8,0.01,730000,0,0,25.33278486992297,-3.955078125,-29.28786299492297,407932149.446516,349915598099.8184,261790451944.09827,1.849609375,1.9287109375,2.13671875
int8,1e-05,730001,0,1,-33.28036533077295,0.0,33.28036533077295,407934611.3197756,451821324980.2088,451821323464.1659,2.1328125,2.1328125,2.13671875
int8,3e-05,730001,0,1,-33.28036533077295,65.10416666666667,98.38453199743962,407934611.3197756,3948609652847.563,451821323464.1659,2.13671875,2.1328125,2.13671875
int8,0.0001,730001,0,1,-33.28036533077295,126.953125,160.23349033077295,407934611.3197756,10473627901402.969,451821323464.1659,2.146484375,2.12109375,2.13671875
int8,0.0003,730001,0,1,-33.28036533077295,-42.317708333333336,-9.037343002560384,407934611.3197756,33317475439.88184,451821323464.1659,2.125,2.150390625,2.13671875
int8,0.001,730001,0,1,-33.28036533077295,-38.0859375,-4.805572169227048,407934611.3197756,9420647685.40119,451821323464.1659,2.095703125,2.171875,2.13671875
int8,0.0015,730001,0,1,-33.28036533077295,-29.296875,3.983490330772952,407934611.3197756,6473186047.5248575,451821323464.1659,2.09375,2.181640625,2.13671875
int8,0.002,730001,0,1,-33.28036533077295,-33.203125,0.0772403307729518,407934611.3197756,2433765.915391043,451821323464.1659,2.056640625,2.189453125,2.13671875
int8,0.003,730001,0,1,-33.28036533077295,-32.877604166666664,0.4027611641062876,407934611.3197756,66173747.44093637,451821323464.1659,2.025390625,2.22265625,2.13671875
int8,0.005,730001,0,1,-33.28036533077295,-27.63671875,5.643646580772952,407934611.3197756,12993021987.004704,451821323464.1659,1.9345703125,2.2109375,2.13671875
int8,0.01,730001,0,1,-33.28036533077295,-6.982421875,26.297943455772952,407934611.3197756,282120165018.1057,451821323464.1659,1.828125,1.9677734375,2.13671875
int8,1e-05,730002,0,2,-26.16592064658565,97.65625,123.82217064658565,407906202.1269778,6253989314583.889,279275184648.8648,2.134765625,2.1328125,2.13671875
int8,3e-05,730002,0,2,-26.16592064658565,97.65625,123.82217064658565,407906202.1269778,6253989314583.89,279275184648.8648,2.13671875,2.130859375,2.13671875
int8,0.0001,730002,0,2,-26.16592064658565,39.0625,65.22842064658565,407906202.1269778,1735537632693.8313,279275184648.8648,2.14453125,2.13671875,2.13671875
int8,0.0003,730002,0,2,-26.16592064658565,-13.020833333333334,13.145087313252317,407906202.1269778,70483467107.06221,279275184648.8648,2.13671875,2.14453125,2.13671875
int8,0.001,730002,0,2,-26.16592064658565,-25.390625,0.7752956465856506,407906202.1269778,245185622.2240172,279275184648.8648,2.099609375,2.150390625,2.13671875
int8,0.0015,730002,0,2,-26.16592064658565,-19.53125,6.634670646585651,407906202.1269778,17955563797.242134,279275184648.8648,2.1171875,2.17578125,2.13671875
int8,0.002,730002,0,2,-26.16592064658565,-24.90234375,1.2635768965856506,407906202.1269778,651273881.8460768,279275184648.8648,2.087890625,2.1875,2.13671875
int8,0.003,730002,0,2,-26.16592064658565,-23.111979166666668,3.053941479918983,407906202.1269778,3804361082.254253,279275184648.8648,2.05859375,2.197265625,2.13671875
int8,0.005,730002,0,2,-26.16592064658565,-14.6484375,11.51748314658565,407906202.1269778,54109744042.34624,279275184648.8648,2.025390625,2.171875,2.13671875
int8,0.01,730002,0,2,-26.16592064658565,22.119140625,48.28506127158565,407906202.1269778,951011749153.335,279275184648.8648,2.22265625,1.7802734375,2.13671875
int8,1e-05,730003,0,3,8.89511524123819,-195.3125,-204.20761524123816,407865052.1636673,17008278623983.05,32271537716.282654,2.130859375,2.134765625,2.13671875
int8,3e-05,730003,0,3,8.89511524123819,-32.552083333333336,-41.44719857457153,407865052.1636673,700659247153.4319,32271537716.282654,2.1328125,2.134765625,2.13671875
int8,0.0001,730003,0,3,8.89511524123819,-29.296875,-38.19199024123819,407865052.1636673,594923433674.8105,32271537716.282654,2.126953125,2.1328125,2.13671875
int8,0.0003,730003,0,3,8.89511524123819,19.53125,10.63613475876181,407865052.1636673,46140697650.65501,32271537716.282654,2.140625,2.12890625,2.13671875
int8,0.001,730003,0,3,8.89511524123819,6.8359375,-2.059177741238191,407865052.1636673,1729434684.198521,32271537716.282654,2.138671875,2.125,2.13671875
int8,0.0015,730003,0,3,8.89511524123819,4.557291666666667,-4.337823574571524,407865052.1636673,7674679777.800879,32271537716.282654,2.138671875,2.125,2.13671875
int8,0.002,730003,0,3,8.89511524123819,3.90625,-4.988865241238191,407865052.1636673,10151262082.73221,32271537716.282654,2.146484375,2.130859375,2.13671875
int8,0.003,730003,0,3,8.89511524123819,5.533854166666667,-3.361261074571524,407865052.1636673,4608090361.750859,32271537716.282654,2.142578125,2.109375,2.13671875
int8,0.005,730003,0,3,8.89511524123819,2.1484375,-6.746677741238191,407865052.1636673,18565062992.195137,32271537716.282654,2.107421875,2.0859375,2.13671875
int8,0.01,730003,0,3,8.89511524123819,5.810546875,-3.084568366238191,407865052.1636673,3880657328.8905535,32271537716.282654,1.9873046875,1.87109375,2.13671875
int8,1e-05,730004,0,4,13.72457602497038,390.625,376.9004239750296,407966360.4203334,57953224639281.79,76846170559.64355,2.134765625,2.126953125,2.13671875
int8,3e-05,730004,0,4,13.72457602497038,260.4166666666667,246.6920906416963,407966360.4203334,24827603731267.586,76846170559.64355,2.140625,2.125,2.13671875
int8,0.0001,730004,0,4,13.72457602497038,68.359375,54.634798975029625,407966360.4203334,1217763780847.0193,76846170559.64355,2.13671875,2.123046875,2.13671875
int8,0.0003,730004,0,4,13.72457602497038,19.53125,5.8066739750296215,407966360.4203334,13755590520.861769,76846170559.64355,2.134765625,2.123046875,2.13671875
int8,0.001,730004,0,4,13.72457602497038,13.671875,-0.0527010249703785,407966360.4203334,1133084.966932418,76846170559.64355,2.146484375,2.119140625,2.13671875
int8,0.0015,730004,0,4,13.72457602497038,8.463541666666666,-5.2610343583037125,407966360.4203334,11291889775.337122,76846170559.64355,2.142578125,2.1171875,2.13671875
int8,0.002,730004,0,4,13.72457602497038,11.23046875,-2.4941072749703785,407966360.4203334,2537783751.01949,76846170559.64355,2.14453125,2.099609375,2.13671875
int8,0.003,730004,0,4,13.72457602497038,13.997395833333334,0.2728198083629554,407966360.4203334,30365200.50105399,76846170559.64355,2.146484375,2.0625,2.13671875
int8,0.005,730004,0,4,13.72457602497038,9.86328125,-3.8612947749703785,407966360.4203334,6082614161.811637,76846170559.64355,2.09765625,1.9990234375,2.13671875
int8,0.01,730004,0,4,13.72457602497038,3.515625,-10.20895102497038,407966360.4203334,42519347853.15787,76846170559.64355,1.9423828125,1.8720703125,2.13671875
int8,1e-05,730005,0,5,11.058319102775616,195.3125,184.2541808972244,407978734.4806072,13850716140722.924,49890259892.83969,2.134765625,2.130859375,2.13671875
int8,3e-05,730005,0,5,11.058319102775616,195.3125,184.2541808972244,407978734.4806072,13850716140722.928,49890259892.83969,2.140625,2.12890625,2.13671875
int8,0.0001,730005,0,5,11.058319102775616,87.890625,76.83230589722439,407978734.4806072,2408381382946.9854,49890259892.83969,2.14453125,2.126953125,2.13671875
int8,0.0003,730005,0,5,11.058319102775616,-6.510416666666667,-17.568735769442284,407978734.4806072,125926910601.53456,49890259892.83969,2.130859375,2.134765625,2.13671875
int8,0.001,730005,0,5,11.058319102775616,20.5078125,9.449493397224384,407978734.4806072,36429614728.95029,49890259892.83969,2.16015625,2.119140625,2.13671875
int8,0.0015,730005,0,5,11.058319102775616,11.71875,0.6604308972243835,407978734.4806072,177947664.40382025,49890259892.83969,2.1484375,2.11328125,2.13671875
int8,0.002,730005,0,5,11.058319102775616,10.7421875,-0.3161316027756164,407978734.4806072,40773064.37279104,49890259892.83969,2.140625,2.09765625,2.13671875
int8,0.003,730005,0,5,11.058319102775616,4.557291666666667,-6.5010274361089495,407978734.4806072,17242551199.56354,49890259892.83969,2.126953125,2.099609375,2.13671875
int8,0.005,730005,0,5,11.058319102775616,0.390625,-10.667694102775616,407978734.4806072,46427856558.24716,49890259892.83969,2.080078125,2.076171875,2.13671875
int8,0.01,730005,0,5,11.058319102775616,-3.80859375,-14.866912852775616,407978734.4806072,90173539677.48315,49890259892.83969,1.81640625,1.892578125,2.13671875
int8,1e-05,730006,0,6,-25.928264586191407,-195.3125,-169.38423541380857,407978337.9556667,11705314330211.95,274273597522.01965,2.126953125,2.130859375,2.13671875
int8,3e-05,730006,0,6,-25.928264586191407,0.0,25.928264586191407,407978337.9556667,274273598167.44696,274273597522.01965,2.1328125,2.1328125,2.13671875
int8,0.0001,730006,0,6,-25.928264586191407,-39.0625,-13.134235413808591,407978337.9556667,70379584202.40579,274273597522.01965,2.13671875,2.14453125,2.13671875
int8,0.0003,730006,0,6,-25.928264586191407,-26.041666666666668,-0.1134020804752609,407978337.9556667,5246614.422715765,274273597522.01965,2.125,2.140625,2.13671875
int8,0.001,730006,0,6,-25.928264586191407,-24.4140625,1.514202086191407,407978337.9556667,935415979.8855448,274273597522.01965,2.109375,2.158203125,2.13671875
int8,0.0015,730006,0,6,-25.928264586191407,-19.53125,6.397014586191407,407978337.9556667,16695206161.554983,274273597522.01965,2.103515625,2.162109375,2.13671875
int8,0.002,730006,0,6,-25.928264586191407,-22.94921875,2.979045836191407,407978337.9556667,3620691105.9546266,274273597522.01965,2.087890625,2.1796875,2.13671875
int8,0.003,730006,0,6,-25.928264586191407,-21.158854166666668,4.769410419524739,407978337.9556667,9280395753.451674,274273597522.01965,2.044921875,2.171875,2.13671875
int8,0.005,730006,0,6,-25.928264586191407,-15.0390625,10.889202086191409,407978337.9556667,48375918035.271065,274273597522.01965,1.98046875,2.130859375,2.13671875
int8,0.01,730006,0,6,-25.928264586191407,-6.005859375,19.922405211191407,407978337.9556667,161927511881.06464,274273597522.01965,1.845703125,1.9658203125,2.13671875
int8,1e-05,730007,0,7,2.4101220986832,-195.3125,-197.7226220986832,407918540.03244525,15947263383009.83,2369472432.394826,2.12890625,2.1328125,2.13671875
int8,3e-05,730007,0,7,2.4101220986832,-65.10416666666667,-67.51428876534987,407918540.03244525,1859365799367.6265,2369472432.394826,2.130859375,2.134765625,2.13671875
int8,0.0001,730007,0,7,2.4101220986832,-48.828125,-51.2382470986832,407918540.03244525,1070932188449.5436,2369472432.394826,2.130859375,2.140625,2.13671875
int8,0.0003,730007,0,7,2.4101220986832,-13.020833333333334,-15.430955432016534,407918540.03244525,97131272512.19048,2369472432.394826,2.134765625,2.142578125,2.13671875
int8,0.001,730007,0,7,2.4101220986832,1.953125,-0.4569970986831997,407918540.03244525,85192297.45083506,2369472432.394826,2.1484375,2.14453125,2.13671875
int8,0.0015,730007,0,7,2.4101220986832,3.255208333333333,0.8450862346501338,407918540.03244525,291323487.2243831,2369472432.394826,2.150390625,2.140625,2.13671875
int8,0.002,730007,0,7,2.4101220986832,5.859375,3.4492529013168003,407918540.03244525,4853147838.130175,2369472432.394826,2.16796875,2.14453125,2.13671875
int8,0.003,730007,0,7,2.4101220986832,3.90625,1.4961279013168003,407918540.03244525,913084328.530994,2369472432.394826,2.17578125,2.15234375,2.13671875
int8,0.005,730007,0,7,2.4101220986832,8.0078125,5.5976904013168,407918540.03244525,12781775756.378744,2369472432.394826,2.208984375,2.12890625,2.13671875
int8,0.01,730007,0,7,2.4101220986832,-15.0390625,-17.4491845986832,407918540.03244525,124200607163.1636,2369472432.394826,1.818359375,2.119140625,2.13671875
int8,1e-05,730008,0,8,-16.259982352849917,97.65625,113.9162323528499,407929896.7910065,5293668738441.987,107851372446.31776,2.1328125,2.130859375,2.13671875
int8,3e-05,730008,0,8,-16.259982352849917,-32.552083333333336,-16.29210098048342,407929896.7910065,108277874504.3418,107851372446.31776,2.1328125,2.134765625,2.13671875
int8,0.0001,730008,0,8,-16.259982352849917,-19.53125,-3.271267647150083,407929896.7910065,4365336155.970054,107851372446.31776,2.13671875,2.140625,2.13671875
int8,0.0003,730008,0,8,-16.259982352849917,-35.80729166666667,-19.547309313816758,407929896.7910065,155868912728.3145,107851372446.31776,2.123046875,2.14453125,2.13671875
int8,0.001,730008,0,8,-16.259982352849917,-18.5546875,-2.294705147150083,407929896.7910065,2148024918.1571474,107851372446.31776,2.11328125,2.150390625,2.13671875
int8,0.0015,730008,0,8,-16.259982352849917,-22.135416666666668,-5.875434313816751,407929896.7910065,14082037163.561975,107851372446.31776,2.109375,2.17578125,2.13671875
int8,0.002,730008,0,8,-16.259982352849917,-16.6015625,-0.3415801471500828,407929896.7910065,47596035.31434514,107851372446.31776,2.08203125,2.1484375,2.13671875
int8,0.003,730008,0,8,-16.259982352849917,-19.85677083333333,-3.596788480483415,407929896.7910065,5277343131.002725,107851372446.31776,2.0390625,2.158203125,2.13671875
int8,0.005,730008,0,8,-16.259982352849917,-25.390625,-9.130642647150085,407929896.7910065,34008558732.32857,107851372446.31776,1.94140625,2.1953125,2.13671875
int8,0.01,730008,0,8,-16.259982352849917,17.333984375,33.59396672784992,407929896.7910065,460371161709.8297,107851372446.31776,2.1328125,1.7861328125,2.13671875
int8,1e-05,730009,0,9,27.940995738533577,488.28125,460.3402542614664,407985779.9007639,86457551648934.61,318514188604.20355,2.13671875,2.126953125,2.13671875
int8,3e-05,730009,0,9,27.940995738533577,195.3125,167.3715042614664,407985779.9007639,11428995588233.834,318514188604.20355,2.140625,2.12890625,2.13671875
int8,0.0001,730009,0,9,27.940995738533577,87.890625,59.94962926146643,407985779.9007639,1466283777383.5054,318514188604.20355,2.142578125,2.125,2.13671875
int8,0.0003,730009,0,9,27.940995738533577,3.255208333333333,-24.685787405200244,407985779.9007639,248621679165.16245,318514188604.20355,2.1328125,2.130859375,2.13671875
int8,0.001,730009,0,9,27.940995738533577,18.5546875,-9.386308238533577,407985779.9007639,35944682367.98745,318514188604.20355,2.162109375,2.125,2.13671875
int8,0.0015,730009,0,9,27.940995738533577,26.69270833333333,-1.2482874052002444,407985779.9007639,635732191.8968824,318514188604.20355,2.173828125,2.09375,2.13671875
int8,0.002,730009,0,9,27.940995738533577,23.4375,-4.5034957385335765,407985779.9007639,8274552933.160911,318514188604.20355,2.17578125,2.08203125,2.13671875
int8,0.003,730009,0,9,27.940995738533577,19.85677083333333,-8.084224905200244,407985779.9007639,26663785115.47653,318514188604.20355,2.18359375,2.064453125,2.13671875
int8,0.005,730009,0,9,27.940995738533577,12.109375,-15.831620738533577,407985779.9007639,102257643676.44386,318514188604.20355,2.1328125,2.01171875,2.13671875
int8,0.01,730009,0,9,27.940995738533577,3.759765625,-24.181230113533577,407985779.9007639,238562296094.395,318514188604.20355,1.8974609375,1.822265625,2.13671875
int8,1e-05,730010,0,10,-20.88626126154308,0.0,20.88626126154308,407943632.8086149,177959661677.0585,177959661503.70917,2.130859375,2.130859375,2.13671875
int8,3e-05,730010,0,10,-20.88626126154308,0.0,20.88626126154308,407943632.8086149,177959661677.0585,177959661503.70917,2.130859375,2.130859375,2.13671875
int8,0.0001,730010,0,10,-20.88626126154308,-87.890625,-67.00436373845692,407943632.8086149,1831497516794.7332,177959661503.70917,2.126953125,2.14453125,2.13671875
